total_assets,current_assets,cash,current_liabilities,equity,st_debt,lt_debt,total_debt_reported,retained_earnings,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year,total_debt,total_liabilities,total_debt_lag,debt_to_assets,leverage,st_debt_share,implied_rate,icr,roa,current_ratio,altman_z,country,source
10889100243.0,2849715699.0,103967693.0,662718133.0,8406851882.0,52762610.0,0.0,52762610.0,944669664.0,2777096629.0,-247388664.0,-132324436.0,203928573.0,-451317237.0,-415799107.0,AGROT,2024,52762610.0,2482248361.0,500402224.0,0.0048454517657616535,0.22795715950872067,1.0,0.7373157527942205,-1.213114279968997,-0.02271892612606193,4.300041838450797,8.253803370776232,TR,yahoo
9595433617.0,1675078647.0,265477502.0,219654502.0,7364709234.0,11122516.0,37373122.0,249763784.0,141226185.0,2258802022.0,-619898542.0,-468260783.0,23269101.0,-643167643.0,-621992560.0,AGROT,2025,48495638.0,2230724383.0,52762610.0,0.005054032984406399,0.23247770471236223,0.22935085419435042,0.4595991232240163,-26.640416490521055,-0.06460349440610381,7.625970019954337,7.325420666458996,TR,yahoo
614539183.0,21994774.0,8879776.0,3785055.0,605510751.0,47640.0,,852737.0,300151728.0,34677333.0,80660717.0,82311242.0,106445.0,80554272.0,80578605.0,AGYO,2021,47640.0,9028432.0,,7.752150117985234e-05,0.014691385431154842,1.0,2.23436188077246,757.7689604960308,0.13125398547613848,5.810952284709205,76.33910558773391,TR,yahoo
,,,,,,,,,,,,,,,AHGAZ,2021,,,,,,,,,,,,TR,yahoo
29546314335.0,10768102668.0,6101656156.0,9789004069.0,12420023198.0,788950287.0,59957967.0,884512915.0,1613022349.0,23481276300.0,3681443706.0,4218766762.0,319811953.0,3361631753.0,2603352912.0,AHGAZ,2022,848908254.0,17126291137.0,,0.028731443264800018,0.5796422167184664,0.9293704982635261,0.3767332352972975,11.511276146704873,0.12459908414495652,1.100020246400819,5.244125020040208,TR,yahoo
61973224611.0,16711218439.0,12245397973.0,12950197280.0,23549231755.0,1724922653.0,213260465.0,1987693471.0,6648481184.0,28938103162.0,8386079996.0,9220326672.0,140437941.0,8245642055.0,4478051143.0,AHGAZ,2023,1938183118.0,38423992856.0,848908254.0,0.03127452428312049,0.6200095782845532,0.8899688770274389,0.1007774215161253,59.7137777461434,0.13531779326698945,1.2904219200435223,5.550702493202766,TR,yahoo
131687389304.0,59254280361.0,15504151287.0,54060227834.0,34390320698.0,3717310256.0,4204813507.0,8164891329.0,10173901529.0,39535468364.0,4889365316.0,7609848355.0,662783156.0,4226582160.0,2309282408.0,AHGAZ,2024,7922123763.0,97297068606.0,1938183118.0,0.06015856039724349,0.7388487927373969,0.46923153023202774,0.1344345899166949,7.3770210841025055,0.03712857656182182,1.0960789980935544,4.381236233957833,TR,yahoo
214356239776.0,112669672273.0,28156698570.0,111809667105.0,48105390320.0,4000117069.0,3985596080.0,8438793710.0,10649722661.0,53922164235.0,4730045824.0,8125808315.0,564715580.0,4165330244.0,2889276269.0,AHGAZ,2025,7985713149.0,166250849456.0,7922123763.0,0.03725440023273867,0.7755820387114943,0.5009091854871983,0.07099841205613687,8.375978973344422,0.022066284746097654,1.007691688833957,3.8903908369004325,TR,yahoo
2355160538.0,332857709.0,81609084.0,182228037.0,1762400335.0,128009262.0,77981867.0,205991129.0,1119401638.0,,,,,,,AHSGY,2021,205991129.0,592760203.0,,0.08746373152758727,0.25168568912222494,0.6214309452131795,,,,1.826599871676168,,TR,yahoo
2659103992.0,264290811.0,14908440.0,151092446.0,2056949441.0,61232185.0,4243482.0,65475667.0,1413936552.0,40870202.0,440965989.0,440965989.0,31875438.0,409090551.0,294534914.0,AHSGY,2022,65475667.0,602154551.0,205991129.0,0.02462320661282359,0.22645016998643203,0.9351899385767235,0.23483857672228908,13.834037009938498,0.16583254747714282,1.7491993676507163,9.963889874868983,TR,yahoo
4602800381.0,319791633.0,2230765.0,326165284.0,4276307122.0,232677446.0,136981.0,232861389.0,3469477623.0,37413218.0,1169124064.0,1169351170.0,34015425.0,1135108639.0,1695307678.0,AHSGY,2023,232814427.0,326493259.0,65475667.0,0.05058103930838273,0.07093361257805979,0.9994116301048646,0.22806942425650917,34.37040883657929,0.2540027737952862,0.9804588308055495,21.157695845411826,TR,yahoo
,,,,,,,,,115084542.0,-279306370.0,-279133830.0,23167574.0,-302473944.0,-271903182.0,AHSGY,2024,,,232814427.0,,,,0.09951090359189811,-12.055917896280379,,,,TR,yahoo
11735563511.0,1573048658.0,1227494184.0,41820907.0,9183576195.0,0.0,,95987.0,6384170000.0,523843663.0,4665797815.0,4665904476.0,0.0,4665797815.0,3124905674.0,AHSGY,2025,0.0,2551987316.0,,0.0,0.21745758638756174,,,inf,0.39757765450518384,37.613929750495366,12.329628973424859,TR,yahoo
,,,,,,,,,,,,,,,AKBNK,2021,,,,,,,,,,,,TR,yahoo
1147294180000.0,,159882201000.0,,153605870000.0,,,118547863000.0,60206179000.0,111772356000.0,,,52685992000.0,80270808000.0,60025707000.0,AKBNK,2022,118547863000.0,993688310000.0,,0.10332821787695289,0.8661146611935223,,0.4444280197610985,,,,,TR,yahoo
1904769488000.0,,351501549000.0,,211218707000.0,,,180191442000.0,66674330000.0,150431745000.0,,,162542255000.0,87092264000.0,66496235000.0,AKBNK,2023,180191442000.0,1693550781000.0,118547863000.0,0.09460013042796074,0.8891106202977984,,1.0881879436654645,,,,,TR,yahoo
2653105361000.0,,501355271000.0,,240371214000.0,,,606441232000.0,42544211000.0,160261678000.0,,,428754559000.0,51851772000.0,42366116000.0,AKBNK,2024,606441232000.0,2412734147000.0,180191442000.0,0.22857789250081728,0.909400049642431,,1.090101067935045,,,,,TR,yahoo
3558949685000.0,,616113731000.0,,310187272000.0,,,858695810000.0,57432916000.0,230092544000.0,,,545715623000.0,76749116000.0,57254821000.0,AKBNK,2025,858695810000.0,3248762413000.0,606441232000.0,0.2412778729688616,0.9128430296985218,,0.744934579300603,,,,,TR,yahoo
,,,,,,0.0,,,,,,,,,AKCNS,2021,0.0,,,,,,,,,,,TR,yahoo
18581535118.0,7335050467.0,2234191729.0,6516940029.0,11340728172.0,2553136128.0,,2869674059.0,742470576.0,16683577346.0,1768962893.0,2541044982.0,587764381.0,1181198512.0,1934964500.0,AKCNS,2022,2553136128.0,7240806946.0,0.0,0.1374017868699539,0.3896775427873989,1.0,0.46042541527969794,3.0096462973655425,0.09520004035007847,1.1255359776765563,5.953365697501136,TR,yahoo
28314521000.0,11237844000.0,3926538000.0,7753078000.0,19920816000.0,2529165000.0,,2921220000.0,3916162000.0,27034142000.0,5470741000.0,6646991000.0,926564000.0,4544177000.0,3423526000.0,AKCNS,2023,2529165000.0,8393705000.0,2553136128.0,0.08932395501234154,0.2964452409419181,1.0,0.3646238098310494,5.90433148708562,0.19321326325809998,1.4494687142319476,8.298612871243915,TR,yahoo
36784919000.0,13826601000.0,5902373000.0,8477791000.0,26904538000.0,2839379000.0,,3303632000.0,5188020000.0,28291245000.0,4716217000.0,6376462000.0,1410318000.0,3305899000.0,2189177000.0,AKCNS,2024,2839379000.0,9880381000.0,2529165000.0,0.07718867071584418,0.26859868850057816,1.0,0.5254005555323753,3.3440805548819488,0.128210612615458,1.6309202479749736,8.384406757407218,TR,yahoo
36439477000.0,13740960000.0,6036362000.0,9247853000.0,25040602000.0,4011313000.0,,4934895000.0,4337380000.0,24608535000.0,3106076000.0,4826349000.0,1343855000.0,1762221000.0,726200000.0,AKCNS,2025,4011313000.0,11398875000.0,2839379000.0,0.1100815195563866,0.31281664662750236,1.0,0.3923267897608008,2.311317813305751,0.0852393133962927,1.4858540679658294,7.326313378763048,TR,yahoo
,,,,,,,,,,,,,,,AKENR,2021,,,,,,,,,,,,TR,yahoo
37804276653.0,6200984047.0,2057447580.0,5572785941.0,9938872043.0,1108756368.0,17837624392.0,19257886656.0,-3463307185.0,32710184429.0,4024061471.0,5429765116.0,2029612635.0,1994448836.0,2104990445.0,AKENR,2022,18946380760.0,27865404610.0,,0.5011703023418778,0.7370966217862738,0.058520747685005356,0.1071240286316298,1.9826746254957168,0.10644460963864696,1.1127260427102057,4.150170470676534,TR,yahoo
46128535000.0,3648463000.0,1689794000.0,11872978000.0,19897153000.0,9748235000.0,12620385000.0,22793145000.0,2414891000.0,34177798000.0,5790342000.0,7875151000.0,2691896000.0,3098446000.0,7276486000.0,AKENR,2023,22368620000.0,26231382000.0,18946380760.0,0.484919367155276,0.5686584670421465,0.43579957100616845,0.13031082902005978,2.151027379958215,0.1255262496413554,0.30729131309769125,3.8910336405536654,TR,yahoo
