ticker,year,cash,current_assets,current_liabilities,depreciation,ebit,equity,export_sales,interest_expense,lt_debt,lt_liabilities,net_fx_position,net_income,pretax_income,retained_earnings,revenue,st_debt,total_assets,total_liabilities,total_debt,total_debt_lag,total_assets_lag,debt_to_assets,leverage,st_debt_share,implied_rate,icr,roa,cash_ratio,current_ratio,altman_z,export_share,fx_exposure,country
DMSAS,2022,51572198.0,1228410840.0,1537387113.0,164542772.0,-1851428619.0,534854158.0,955435333.0,1445483977.0,8626039.0,103495608.0,-80718179.0,-252511379.0,-355242153.0,34548737.0,2751103539.0,1027822843.0,2175736879.0,1640882721.0,1036448882.0,212241848.0,575963743.0,0.47636683093608584,0.7541733271323569,0.9916773136140061,2.315199340031939,-1.2808364869201176,-0.8509432536947865,0.03354535598998481,0.7990250663692144,-3.00590514553478,0.3472916665823823,-0.037099237402777874,TR
DMSAS,2023,435964644.0,1668702348.0,1991554801.0,85850397.0,171127650.0,1130634882.0,1048432403.0,-155401947.0,155951407.0,187630360.0,171788143.0,174104623.0,161600600.0,-314692283.0,4132326103.0,1187111986.0,3309820043.0,2179185161.0,1343063393.0,1036448882.0,2175736879.0,0.4057813946230913,0.6583998926493901,0.8838838078583533,0.13061663823524508,1.1011937321480276,0.05170300734685593,0.21890667722580032,0.8378892447057499,3.1923768224757123,0.2537148271620808,0.05190256290921857,TR
DMSAS,2024,222522217.0,1177818699.0,1516762573.0,204349249.0,92652267.0,1509163050.0,1053742867.0,-469955559.0,137131123.0,228771267.0,122320047.0,-111404876.0,-164474919.0,-184018462.0,4542493192.0,922960633.0,3254696890.0,1745533840.0,1060091756.0,1343063393.0,3309820043.0,0.32571136171147413,0.5363122585587379,0.8706422135406173,0.3911154543605374,0.1971511246662368,0.02846724906539607,0.14670866816015507,0.776534653456273,3.481638397598111,0.2319745616472902,0.03758262324698384,TR
DMSAS,2025,277617985.0,1194624702.0,1600537753.0,239442009.0,56891952.0,1531939123.0,981156383.0,-397219814.0,114428985.0,218722141.0,90300581.0,-249100528.0,-270864605.0,-347885134.0,3856433449.0,950495048.0,3351199016.0,1819259894.0,1064924033.0,1060091756.0,3254696890.0,0.3177740348799386,0.542868354076886,0.8925472790038912,0.3738511648300981,0.14322536287175242,0.016976596056627633,0.17345294384942883,0.746389580477456,3.1152572862183443,0.2544206702839435,0.02694575301820869,TR
DNISI,2017,2643484.0,24099949.0,13655250.0,717830.0,5436834.0,26927769.0,1882389.0,-876752.0,1559842.0,2809905.0,1388750.0,3867264.0,4818326.0,1043628.0,48650780.0,5433965.0,43392924.0,16465155.0,6993807.0,,,0.16117390475921833,0.37944331661079117,0.7769681090713542,0.12536119455398184,6.201108181104805,0.1252931007829756,0.19358737481920874,1.7648852272935318,7.466581848255649,0.03869185653344098,0.03200406591636922,TR
DNISI,2018,11521291.0,29795701.0,14466363.0,1182932.0,6869984.0,31809598.0,2566930.0,-4816062.0,5598880.0,6861295.0,239214.0,4442180.0,5796915.0,6419731.0,54555446.0,6528392.0,53137256.0,21327658.0,12127272.0,6993807.0,43392924.0,0.2282254093060432,0.4013692013001198,0.5383232106940457,0.5037437479338901,1.4264733302851997,0.1292875190995937,0.7964193211521099,2.059653901951721,7.9711775700677885,0.04705176454794266,0.0045018131911064435,TR
DNISI,2019,15041745.0,36735574.0,15100591.0,1955187.0,9725397.0,39271543.0,4929827.0,-2302180.0,5018813.0,6462921.0,281972.0,7505859.0,9708335.0,10507612.0,61361124.0,4880496.0,60835055.0,21563512.0,9899309.0,12127272.0,53137256.0,0.16272376181791895,0.3544586587453566,0.4930138053070169,0.20903652727584005,4.2244294538220295,0.15986501532710046,0.9961030664296516,2.432724255626816,9.132589170387478,0.08034121082918885,0.004635024986827085,TR
DNISI,2020,32065853.0,73422984.0,13221711.0,2029380.0,8574554.0,79773743.0,4175883.0,-3516545.0,6232103.0,7986439.0,21277924.0,8613135.0,10693259.0,17613858.0,61471222.0,5568675.0,100981893.0,21208150.0,11800778.0,9899309.0,60835055.0,0.11686033653577875,0.21001933485243734,0.47189049738923994,0.3241042305498591,2.438346160791345,0.08491179700899447,2.4252423154612894,5.553213498616026,12.249579014514815,0.06793232449486689,0.2107102904082022,TR
DNISI,2021,44494439.0,103999450.0,24635801.0,1882778.0,13741128.0,168372885.0,10299468.0,-4227818.0,3254641.0,6900775.0,35083094.0,33688570.0,37224005.0,23263095.0,105803325.0,6324406.0,199909461.0,31536576.0,9579047.0,11800778.0,100981893.0,0.04791692675315652,0.15775429458038506,0.6602333196611312,0.39549603422853086,3.250170182349382,0.0687367567861133,1.806088586281404,4.221476297847998,12.30149805812895,0.09734540951335886,0.17549491567084963,TR
DNISI,2022,89830229.0,351826000.0,163434072.0,22732739.0,56316113.0,655877271.0,65231239.0,-57311526.0,42576063.0,90061787.0,40199322.0,32593492.0,55767185.0,142192757.0,388046597.0,131210792.0,909373130.0,253495859.0,173786855.0,9579047.0,199909461.0,0.19110621291394436,0.2787589061488984,0.7550098768977666,0.6251055989679041,0.9826315390729606,0.061928499030975324,0.5496419926439818,2.1527090140665406,8.251614545714283,0.16810156178228255,0.044205530902370074,TR
DNISI,2023,114010981.0,444247665.0,204858720.0,52627151.0,19575237.0,1093967105.0,65898875.0,-75124131.0,82304360.0,217930769.0,5334579.0,22077149.0,50833248.0,184240113.0,519168628.0,162945297.0,1516756594.0,422789489.0,245249657.0,173786855.0,909373130.0,0.1616934832986129,0.2787457728369038,0.6644058099538953,0.35855649256645206,0.26057189267187664,0.012905984439056278,0.5565346742379333,2.168556286010183,7.484954579051377,0.12693154294369266,0.003517096296863042,TR
DNISI,2024,159605492.0,386937254.0,100912535.0,82915840.0,36969146.0,1362467572.0,90557572.0,-124165518.0,67288707.0,276039627.0,21816540.0,-70449321.0,16998687.0,270053469.0,545079573.0,49754003.0,1739419734.0,376952162.0,117042710.0,245249657.0,1516756594.0,0.0672883650289781,0.21671144384061589,0.4250927118826965,0.6854437427327857,0.2977408429931408,0.02125372345580161,1.5816220650883461,3.834382458036556,8.772814384533618,0.16613642573613743,0.012542424104750326,TR
DNISI,2025,93617316.0,450476190.0,112666385.0,96971955.0,11917242.0,1633375012.0,127566380.0,-110819938.0,43729473.0,210619281.0,28559160.0,28160703.0,-50507186.0,234184994.0,639015841.0,42536999.0,1956660678.0,323285666.0,86266472.0,117042710.0,1739419734.0,0.04408862148146057,0.16522316293004177,0.49308842721654367,1.090161663234669,0.10753698490609154,0.006090602286841684,0.8309250003894241,3.998319374496661,10.118704849861693,0.19962944862269855,0.014595867500741997,TR
DOAS,2010,27727000.0,712515000.0,667262000.0,20615000.0,201780000.0,737452000.0,0.0,-39212000.0,85498000.0,94655000.0,-77570000.0,149549000.0,192680000.0,11720000.0,3428300000.0,263048000.0,1499369000.0,761917000.0,348546000.0,,,0.23246178892587482,0.5081584319803865,0.7547009576928153,0.11250164971051167,5.14587371212894,0.13457661189473705,0.04155339282021155,1.067818937688644,5.394111472550129,0.0,-0.05173509656395457,TR
DOAS,2011,47829000.0,1004334000.0,899461000.0,19764000.0,240302000.0,872473000.0,0.0,-71703000.0,124431000.0,133158000.0,18191000.0,142231000.0,180011000.0,154244000.0,4808253000.0,466598000.0,1905092000.0,1032619000.0,591029000.0,348546000.0,1499369000.0,0.31023646102130503,0.5420310410205912,0.7894671835053779,0.15262858207168134,3.3513521052117765,0.12613669051153434,0.05317517935741516,1.1165953832350708,5.609859884035867,0.0,0.009548620224115161,TR
