firm,country,ticker,n_obs,beta_rate,beta_fx,r2,beta_rate_z,beta_fx_z
VN_NDX,VN,NDX,11,-0.00524188063710895,0.0022652038939834454,0.17548029955950484,-0.5709707016285583,0.9014361130280385
VN_NET,VN,NET,7,0.013251153558541503,0.0013039751259245975,0.44923433494798826,0.23297989874686975,0.5499163729899957
VN_NFC,VN,NFC,11,-0.001838637091471344,0.0023945047318827233,0.08780415570212485,-0.42302095672500606,0.9487212114722339
VN_NHA,VN,NHA,6,-0.028990021211425087,0.007663404221259934,0.5328248458053235,-1.6033773727313474,2.8755488724178364
VN_NHH,VN,NHH,7,-0.051400486889251605,-0.0020335260976706944,0.18875480587118254,-2.5776310914974716,-0.670602198113612
VN_NHT,VN,NHT,8,-0.019215208827292492,0.0036778204528522583,0.2521020569107254,-1.1784354080088209,1.4180276072149864
VN_NKG,VN,NKG,11,0.00029630631422080224,0.0007258490386526868,0.027236930154446837,-0.33020822439482655,0.33849663748059083
VN_NLG,VN,NLG,11,0.0001646890449511748,0.00019866014981785062,0.00039253143877737706,-0.3359300427578715,0.14570454956960893
VN_NSC,VN,NSC,11,-0.005524993212248871,-0.0005361969871028611,0.0015087109275271349,-0.5832784993836236,-0.12303146657889479
VN_NSH,VN,NSH,7,0.009790680012753655,-0.0007817645818499175,0.02629267815794567,0.08254218499550695,-0.21283512199962804
VN_NST,VN,NST,11,0.015185603476609027,4.705149772894123e-05,0.4373639580117775,0.31707654598025703,0.09026152108281611
VN_NT2,VN,NT2,11,-0.002614826630921635,-5.527464477586135e-05,0.13144581981189507,-0.4567643673327125,0.05284102327039339
VN_NTH,VN,NTH,7,-0.011186025525455254,-0.0018409701302938967,0.8515576312157315,-0.8293814524629733,-0.6001848054550917
VN_NTL,VN,NTL,7,0.005546527476863287,-0.007518680629698025,0.048200421782033764,-0.10196452943626966,-2.676513963593248
VN_NTP,VN,NTP,11,0.006646488314913825,0.00029789678149581735,0.2893983523287209,-0.05414575795807819,0.1819952184809604
VN_NVL,VN,NVL,9,-0.0071405547365754425,-0.001180308031933629,0.21437661469772973,-0.6535120610417358,-0.35858178983002115
VN_NVT,VN,NVT,11,-0.00648898661730449,0.004969540160194691,0.06401332072386368,-0.6251863371431353,1.8904073266068533
VN_OCH,VN,OCH,11,-0.005709368446967937,-0.003451385385071411,0.22047908182725606,-0.5912938731226512,-1.1891109492864764
VN_OGC,VN,OGC,11,-0.004933671183188136,-0.006520279366870403,0.23027892172816056,-0.5575718632930244,-2.3114003048837186
VN_ONE,VN,ONE,11,0.001830625423148955,0.0007899626939845868,0.016482427208817096,-0.2635065271103213,0.36194289315255834
VN_PAC,VN,PAC,11,0.005923673994027623,0.00010260267970101153,0.5375825689083629,-0.08556877924752647,0.11057649468172599
VN_PAN,VN,PAN,9,-0.005186611426163327,-0.0007920102380283278,0.11634624015714035,-0.5685679744799512,-0.21658194119192822
VN_PBP,VN,PBP,10,0.008503822452429284,0.0008916903068072384,0.40642221861950534,0.026598422751030772,0.39914450966922077
VN_PC1,VN,PC1,11,0.0070547473276831064,0.0024335990057571632,0.2332888730051691,-0.03639744932726732,0.9630179215229238
VN_PDB,VN,PDB,11,0.008130524602045755,-0.00028624048487879494,0.5040183663811291,0.010369986261940125,-0.03162279509264672
VN_PDN,VN,PDN,11,0.002641457197432906,-0.002009827518557303,0.0968219801282253,-0.2282571091488072,-0.6619356676829494
VN_PDR,VN,PDR,10,0.007691560049362246,-0.0001272534975999306,0.1955003174395028,-0.008713189161833312,0.026518478134702726
VN_PEN,VN,PEN,11,0.011450180196245163,-0.00032209865846605153,0.4971691169899223,0.15468589893266732,-0.04473606872373696
VN_PET,VN,PET,11,0.008400354761156255,0.0005423201953518831,0.6127788963312857,0.022100355444262035,0.27138044887872037
VN_PGC,VN,PGC,11,0.013511473738849087,-0.0008845789425535621,0.5700312655271552,0.2442968391166305,-0.25043416038432825
VN_PGN,VN,PGN,6,-0.051400486889251605,-0.0005291144243552522,0.4716890367134404,-2.5776310914974716,-0.12044138532189046
VN_PGS,VN,PGS,11,0.0037845949892233947,0.0004129241322787772,0.09680565248278339,-0.17856129913197616,0.22406052674898685
VN_PGV,VN,PGV,9,0.0003056813117550106,-0.00039383408535337923,0.0510653420907945,-0.329800663644308,-0.0709695934047291
VN_PHC,VN,PHC,11,6.227575986234153e-05,0.0010753998639601412,0.03914679651366049,-0.3403822716978338,0.46632678502215613
VN_PHN,VN,PHN,9,0.009526106514737183,-0.0006578109730444448,0.5609646472704667,0.0710403394722992,-0.16750549622066938
VN_PHR,VN,PHR,11,0.006025615403816302,0.0033267005934836027,0.32421863838321696,-0.08113706421711778,1.2896236665623202
VN_PIC,VN,PIC,11,0.012888222024217537,0.0009977492870287834,0.2779166758969428,0.2172021187553336,0.4379300999418321
VN_PIT,VN,PIT,11,0.02079826691241406,-0.0009328699347105987,0.742333230780067,0.5610767512025001,-0.2680940948071205
VN_PJC,VN,PJC,9,-0.004041941542740316,0.0007137258977482156,0.050098684171239194,-0.5188055596012697,0.3340632252890371
VN_PJT,VN,PJT,9,0.009556793944005002,0.0021762990509711813,0.5432357151629532,0.07237441893826613,0.8689237618143878
VN_PLC,VN,PLC,11,0.0027363316389151923,0.0005982329726083141,0.10933984283647502,-0.22413261754926714,0.29182765726354304
VN_PLP,VN,PLP,8,-0.003537628403382315,0.00038545128485046904,0.010762919064463583,-0.49688147473371236,0.21401375275822712
VN_PLX,VN,PLX,11,0.002353652729526905,-0.0004916837834229685,0.30535269542811383,-0.2407688783001442,-0.10675306303359187
VN_PMG,VN,PMG,8,0.02826216986792165,-0.0021307374652711477,0.5481591474141558,0.8855561848497704,-0.7061522313660105
VN_PMP,VN,PMP,11,-0.001142355318219193,0.001108750188697245,0.04822626432977151,-0.3927513890751397,0.4785229425564813
VN_PMS,VN,PMS,10,0.0038387488404057844,-0.0027492129227219618,0.043925559622992494,-0.1762070601947571,-0.932327663528804
VN_PNC,VN,PNC,6,0.003932706422630472,-1.6129748938172392e-05,0.05851354991022972,-0.17212242736272962,0.06715624568770484
VN_PNJ,VN,PNJ,11,-6.204154028961098e-05,0.00022864727403527094,0.007703389577209618,-0.34578673734889076,0.15667079034357498
VN_POT,VN,POT,11,0.008710945748662076,-0.0008533865796957709,0.48235123554563963,0.03560272656599129,-0.23902716587137185
VN_POW,VN,POW,8,0.013991493211176754,-0.0004117842177989902,0.2764152938792427,0.26516480155518424,-0.07753392657972548
VN_PPC,VN,PPC,8,0.0011927063318875046,-0.00019090568415132335,0.5109688110519046,-0.29123888465558634,0.003240980817821818
VN_PPP,VN,PPP,10,-0.006422569784400007,0.005431378832483562,0.3153948985157984,-0.6222989876620451,2.059300950494481
VN_PPY,VN,PPY,7,0.039025940019542515,0.006535411883228919,0.9290145477234006,1.3534912670081114,2.4630439759712797
VN_PRC,VN,PRC,11,0.013333723583132404,-0.0008628075917379445,0.7363736651867582,0.23656947848487087,-0.24247241409323675
VN_PSC,VN,PSC,11,0.033688985219125014,6.780817589717238e-05,0.5269029271884083,1.1214769868970993,0.09785220329729519
VN_PSD,VN,PSD,11,0.007382558219375565,0.0004597116906288747,0.4630650005602803,-0.02214647458739789,0.24117065796307277
VN_PTB,VN,PTB,11,0.013983476475559458,-0.0009313734322241011,0.7678933951766097,0.2648162887397971,-0.2675468263706147
VN_PTC,VN,PTC,11,0.015342318820377539,0.0016958375212198051,0.02080700236522104,0.323889456905408,0.6932197903471664
VN_PTD,VN,PTD,9,-0.01824685893500886,0.0035187261311566092,0.2856117527790927,-1.1363381799910404,1.3598470819723634
VN_PTS,VN,PTS,10,0.017783233740609465,-0.005401522107568228,0.3003827900616163,0.43000373727846575,-1.9022726611597875
VN_PTX,VN,PTX,8,0.04626683562491186,-0.00040555569699249653,0.6729077102870529,1.6682758668528277,-0.07525616702084162
VN_PVC,VN,PVC,11,-8.730147516718888e-05,-0.000818635608393004,0.02974241050263071,-0.3468848664928389,-0.22631879424919604
VN_PVD,VN,PVD,11,0.0024721875699322588,0.00046233253382805194,0.06483312795942364,-0.235615794436183,0.24212909590279003
VN_PVG,VN,PVG,9,0.0068848736114033296,-0.0007274276537333563,0.213785262962086,-0.0437823962616786,-0.1929641989886866
VN_PVP,VN,PVP,11,6.596884760241327e-05,-0.0006010643680956911,0.04555786504300563,-0.340221721510425,-0.14675335845443246
VN_PVS,VN,PVS,11,0.0019209010350325706,-9.592782002658424e-05,0.2276408267238107,-0.2595819611572577,0.03797422561439542
VN_PVT,VN,PVT,11,0.0030856920724092757,0.00021379709913641983,0.2357518075540207,-0.20894481617046212,0.15124010641751504
VN_QCG,VN,QCG,11,0.01705725624631886,-0.0026357084163951914,0.5382549786104245,0.3984432028513324,-0.8908192569111922
VN_QHD,VN,QHD,10,-0.0032885708789965815,0.007663404221259934,0.350636430146384,-0.48605415758610104,2.8755488724178364
VN_QST,VN,QST,11,0.0077391399240761705,-0.0017666276677779451,0.40143863142994063,-0.00664474174334295,-0.5729978922396568
VN_QTC,VN,QTC,8,-0.006907791489568456,0.0022079263813828214,0.09829493322510308,-0.6433931075916515,0.8804898232285177
VN_RAL,VN,RAL,11,0.008768160298865181,-0.00014037986306950157,0.6613085225457741,0.03809002375580642,0.021718188410929665
VN_REE,VN,REE,11,0.02704888323258066,0.0016614777048025975,0.3421191669565147,0.8328107830627941,0.6806544634072301
VN_S4A,VN,S4A,9,-0.021867478736871556,0.0005195689395221901,0.40265339467155215,-1.2937379572608674,0.2630603529759071
VN_S55,VN,S55,11,0.015088838695557152,0.006058862645825864,0.36648629660190735,0.31286987534963934,2.28877072322049
VN_S99,VN,S99,11,0.016415337700261073,-0.0039507495816668405,0.6330284977122498,0.3705369763751677,-1.3717275941524205
VN_SAB,VN,SAB,11,0.010725787580166051,-0.001258003732662856,0.6057616868696452,0.12319426416668049,-0.3869949766071562
VN_SAM,VN,SAM,11,-6.377362846831413e-05,-0.0001271187928546257,0.0006301856972876774,-0.345862036692224,0.02656773943297525
VN_SAV,VN,SAV,11,0.0035980516117281426,8.538712328550602e-05,0.15568439073195905,-0.18667092888481798,0.10428079472258965
VN_SBA,VN,SBA,11,0.0006875959879717127,-0.0004806588819339426,0.05018871293781191,-0.31319762652296745,-0.10272127514485264
VN_SBT,VN,SBT,11,0.009006031990689794,-0.0008180266402728541,0.4137568843006376,0.04843105743537938,-0.22609609563425667
VN_SBV,VN,SBV,11,0.0066421549778746996,-0.00016118138318438625,0.41073032863049186,-0.054334141804524186,0.014111107572154023
VN_SC5,VN,SC5,11,-0.007171145439913892,0.0014076658014393268,0.30511875183950843,-0.6548419355260773,0.5878358782238167
VN_SCI,VN,SCI,11,0.0007908462216052223,0.0025565492472129497,0.25027085924323256,-0.3087090127865538,1.0079806175535806
VN_SD5,VN,SD5,11,-0.003372898840731817,-0.0006075449188159892,0.052465019636145804,-0.4897201604036065,-0.14912328492792215
VN_SD9,VN,SD9,11,0.0006596198435940466,0.00043534006133814896,0.017868975002770515,-0.31441383787209826,0.2322579942171881
VN_SDA,VN,SDA,11,-0.006304054985299348,0.0008069866029340993,0.09276672186321144,-0.6171467750568925,0.36816850795646067
VN_SDC,VN,SDC,11,0.03276406003520838,0.001978911847952929,0.5164685037913144,1.081267568094044,0.7967395944262926
VN_SDG,VN,SDG,11,0.006514275099605976,-0.00019390369256374072,0.454923930280139,-0.05989348397749531,0.002144614195448423
VN_SDN,VN,SDN,8,0.0088139144221444,0.0020307215046498767,0.15619143533006796,0.04007909999342192,0.8156862985395598
VN_SDU,VN,SDU,11,0.008499166246212893,-0.0011582398926630896,0.09437427738066373,0.026396002761777723,-0.3505115085012913
VN_SEB,VN,SEB,11,0.00425539203554311,-0.00027071225373506306,0.0506792823241321,-0.15809426467784987,-0.02594414714090222
VN_SED,VN,SED,11,0.010701853991286238,-0.001292181809564532,0.8178637716392343,0.12215379547206302,-0.3994938417126394
VN_SFC,VN,SFC,9,0.004180021388828505,0.0008001221177904418,0.001485793746950126,-0.16137086472280857,0.36565817731158573
VN_SFG,VN,SFG,11,0.008118246549337838,0.0010480944559977017,0.41082579873338376,0.009836220534718748,0.45634124336179477
VN_SGC,VN,SGC,9,0.07976990624308718,0.0011336593480629198,0.48112290016116854,3.1247601545549215,0.48763218014460574
VN_SGD,VN,SGD,7,0.10023606717305704,-0.009108619009568128,0.258195441310212,4.014488805513634,-3.2579517487909424
VN_SGR,VN,SGR,11,-0.0011490535996736446,0.002294374631550127,0.22488860857862703,-0.3930425845241837,0.9121038025800954
VN_SGT,VN,SGT,11,-0.002052446700845948,-0.001921875873930817,0.07132603098494994,-0.43231593568866244,-0.6297718995120744
VN_SHA,VN,SHA,11,0.010209115848999797,-0.00013108507284449695,0.48522052988481446,0.10073291228285504,0.02511727752704082
VN_SHI,VN,SHI,11,0.005317761479006218,-0.002352761780461529,0.17191170150914148,-0.11190970984186968,-0.7873461491421678
VN_SHN,VN,SHN,11,0.015925034225355378,-0.0005699652089763558,0.45948242585977306,0.34922193586606054,-0.13538044839150642
VN_SHP,VN,SHP,11,-0.0012477863823038993,0.00019215667462325726,0.006249278326754704,-0.39733481039866997,0.1433262396545156
VN_SIP,VN,SIP,7,-0.051400486889251605,-0.002270621827637419,0.7594830442462469,-2.5776310914974716,-0.7573077068660619
VN_SJ1,VN,SJ1,11,-0.0044258410151371535,0.0037291003440795343,0.6567175498923591,-0.5354948820808572,1.436780576989074
VN_SJD,VN,SJD,11,0.029845015568958858,-0.0015246143669034513,0.5588422859837241,0.9543674863478137,-0.4844940360962851
VN_SJE,VN,SJE,11,0.012167646271535562,-0.0014161331990310204,0.6441412777586382,0.1858764150954711,-0.44482265588307285
VN_SJS,VN,SJS,11,-0.00023910267336223548,-2.6199879072710228e-06,0.0016291177854331762,-0.353484143990272,0.07209674252192753
VN_SLS,VN,SLS,11,-0.009039276644662721,-0.0032388810347697304,0.06248076220793808,-0.7360554988466457,-1.111398466621344
VN_SMA,VN,SMA,11,-0.0019528934696179064,-0.00021688476274850843,0.033798287535186544,-0.4279880423225256,-0.00625952442959426
VN_SMB,VN,SMB,11,0.006482376054919452,0.00048507832036710774,0.29866521768911325,-0.06128023619218408,0.2504471916952374
VN_SMC,VN,SMC,11,0.009990450457214589,0.0006101094826494794,0.588832488727113,0.09122683712249041,0.2961708769641565
VN_SMT,VN,SMT,11,0.03371968110804941,-0.0014587329119204642,0.494263936111656,1.1228114341310544,-0.4604012990720746
VN_SPC,VN,SPC,11,0.005603468136785438,-0.001377592175694233,0.3129925877835552,-0.09948913912195587,-0.43072826862133184
VN_SPM,VN,SPM,11,0.004073182531381571,-0.0012137037731652035,0.20968679195779405,-0.16601548726982626,-0.3707945560998111
VN_SRC,VN,SRC,11,0.004131996297547635,-0.003893794711247798,0.5974860931085473,-0.16345866711152754,-1.3508992940547933
VN_SRF,VN,SRF,11,0.0035166192817572385,-0.00030657220304613103,0.09999373741179163,-0.19021104944467052,-0.039058070151196764
VN_SSC,VN,SSC,6,0.007712372370673055,-0.0044276895842848335,0.17414133861076253,-0.007808411825890975,-1.54614374908356
VN_SSM,VN,SSM,11,0.0012978110240085463,-0.007949008025129623,0.37548678321468987,-0.2866696517520501,-2.833883966655934
VN_STG,VN,STG,7,-0.051400486889251605,-0.004311006147957333,0.894374550997374,-2.5776310914974716,-1.5034728131237267
VN_STK,VN,STK,11,0.00644136500087386,0.00013839836279188274,0.4794766798260821,-0.06306311623086036,0.12366691564363466
VN_STP,VN,STP,8,0.04040780607309934,0.0018493989604795034,0.6036978145951618,1.4135653485050637,0.7493769498103049
VN_SVC,VN,SVC,11,0.0041390026910580364,0.0005101941947757473,0.07437250552874908,-0.1631540770583453,0.2596320246260935
VN_SZB,VN,SZB,8,-0.00395587924315554,-0.008285305294960512,0.4566653741338531,-0.515064159640135,-2.956867311302586
VN_SZC,VN,SZC,11,0.0004167332651420575,-0.00177358125081705,0.6306813826480491,-0.3249728845111585,-0.5755408058346955
VN_SZL,VN,SZL,7,-0.025736700246326513,0.0007028621747893814,0.33976117947955176,-1.4619452358827532,0.33009038011707387
VN_TA9,VN,TA9,10,0.02339357985648155,0.007663404221259934,0.3399813120207288,0.6739032012847653,2.8755488724178364
VN_TCD,VN,TCD,9,-0.0027869602263572036,-0.002489539777500669,0.22356760174894041,-0.4642475583510774,-0.8373656320788033
VN_TCH,VN,TCH,8,0.0063719413042501345,-0.002382606835913183,0.01084343706932589,-0.06608118357397126,-0.798260435607993
VN_TCL,VN,TCL,11,-0.005684609338837631,-0.000311924566992798,0.23105248324012295,-0.5902175164990962,-0.04101542062346871
VN_TCM,VN,TCM,11,0.0038012695213695477,0.00010944196425804168,0.35716032639116346,-0.1778364045588059,0.11307760951455448
VN_TCR,VN,TCR,11,-0.0032336721619451183,0.000252323687645351,0.21371180634693943,-0.48366753697715065,0.16532921488704327
VN_TDC,VN,TDC,11,0.002012921148473397,0.002126927016432724,0.08388994900025848,-0.2555815562120936,0.850868492015133
VN_TDG,VN,TDG,8,0.012368930883236736,0.000522116833056916,0.5208450777272164,0.19462689285436444,0.2639921133463131
VN_TDH,VN,TDH,9,0.005024275623416939,-7.851459268723471e-05,0.16772597060896877,-0.12466846685850853,0.04434221349714753
VN_TDM,VN,TDM,8,-0.03603731622391875,0.0005286666419142625,0.7790051009862895,-1.909745543382846,0.26638736740376595
VN_TDP,VN,TDP,6,-0.03088531860287427,-0.00042299559360036934,0.4925177429149825,-1.685771935982841,-0.0816339078101336
VN_TDT,VN,TDT,8,-0.028413780669400784,0.0008489318818764706,0.7939745226091672,-1.5783263765119133,0.3835078257542639
VN_TDW,VN,TDW,11,-0.0014666365538169145,0.0006961769830695848,0.09862432926071141,-0.4068489185173656,0.3276456167750517
VN_TEG,VN,TEG,7,0.10023606717305704,0.003648608136896377,0.6053538928787138,4.014488805513634,1.407344712516092
VN_TFC,VN,TFC,10,0.009606982510820953,0.0018846093185261544,0.5727803929127537,0.07455627444108873,0.7622533183902842
VN_THG,VN,THG,11,0.007707419719071322,0.0002662477566775532,0.38658586592442334,-0.008023719232265662,0.17042122345890057
VN_THS,VN,THS,11,0.044257075774654146,0.00024127080146794266,0.5363409450413151,1.5809052590266042,0.16128719304493921
VN_THT,VN,THT,10,0.00523947268403481,0.007663404221259934,0.6108447787660712,-0.1153131710075196,2.8755488724178364
VN_TIG,VN,TIG,11,0.0027529180847909083,0.0021101803846608966,0.009890649055880552,-0.22341155236446295,0.8447442770076758
VN_TIP,VN,TIP,8,-0.0026142503989095107,-0.003122594807239363,0.17247554496625395,-0.45673931670731477,-1.068872789249007
VN_TIX,VN,TIX,8,0.018143262430817104,0.0031586489670666364,0.33596749250936486,0.4456553214686301,1.2281674700833507
VN_TJC,VN,TJC,9,0.0007725261319517566,-1.531868513174836e-06,0.0030699772341667986,-0.30950544494149457,0.07249466594999501
VN_TKU,VN,TKU,11,0.002638660545875309,-0.00045909834040601296,0.13595578733238145,-0.22837868842427836,-0.09483662145488603
VN_TLD,VN,TLD,8,0.006811408053014961,0.0018500447022585453,0.1061884543955911,-0.046976176100529295,0.7496130964903079
VN_TLG,VN,TLG,11,0.004850755815596941,0.00020965997442329965,0.19518793950434454,-0.1322119209070998,0.1497271668842988
VN_TLH,VN,TLH,11,0.011027175613351968,0.000774506242055607,0.3297821137584004,0.1362965537997563,0.35629049473864316
VN_TMB,VN,TMB,10,0.03792543088052995,0.0014493897886335915,0.3444473559499608,1.3056486591554806,0.6030942700023912
VN_TMC,VN,TMC,8,0.015423673211140977,0.0035089103996120167,0.2916001841398026,0.32742618920176775,1.3562574854938827
VN_TMP,VN,TMP,11,0.009527513015052733,-0.0043450785856661315,0.4008830728088013,0.07110148448296384,-1.5159330461544613
VN_TMS,VN,TMS,11,0.0015675924319621195,0.0014303024039260094,0.09235889967947575,-0.2749414019364836,0.5961140455923738
VN_TMT,VN,TMT,11,0.008931490729479812,-0.0018979042581575428,0.25776060102583553,0.04519051339763563,-0.6210055200351783
VN_TNG,VN,TNG,11,0.0002642049711676091,-0.00024326247061717368,0.003858032123837951,-0.3316037711584043,-0.015905807729580737
VN_TNH,VN,TNH,7,0.0417797837379992,0.002830495835914771,0.32594369462710426,1.473209550518022,1.1081624232222154
VN_TNI,VN,TNI,8,-0.01999811780963958,-0.0007465855890903756,0.6444382975904049,-1.212470934020301,-0.19997022365226885
VN_TNT,VN,TNT,7,0.10023606717305704,0.007663404221259934,0.7262466190463339,4.014488805513634,2.8755488724178364
VN_TOT,VN,TOT,8,-0.01038319126518555,-0.0022570379995746717,0.07847286677974097,-0.7944797116930569,-0.7523401238431553
VN_TPC,VN,TPC,11,-0.0016959124084369205,0.000760147821376188,0.10747134429721783,-0.41681626400665783,0.35103964450162944
VN_TPP,VN,TPP,11,0.0005270053606345639,0.001157160180737015,0.1486383047062374,-0.3201790082635978,0.496226395035779
VN_TRA,VN,TRA,11,-1.2936462686531146e-05,0.0020329202338053762,0.046255800289939364,-0.3436519845439799,0.8164903700851046
VN_TRC,VN,TRC,11,0.02085088492784472,-0.0003464209749522373,0.48425739797603573,0.5633642225091824,-0.05363069886013294
VN_TSB,VN,TSB,11,0.005460371888771631,0.00013790306732378894,0.07710176492955334,-0.10570998494341816,0.12348578692592271
VN_TSC,VN,TSC,11,0.00351704606972587,0.0012809713895224934,0.04399393865628043,-0.19019249562381102,0.5415039453674839
VN_TTC,VN,TTC,7,0.024029293829574673,-0.00019028330339659294,0.805379841818266,0.7015396953791455,0.003468584410616202
VN_TTE,VN,TTE,6,0.09843611850221069,0.00047728846386303856,0.5343068494427203,3.9362393522728976,0.24759845430385255
VN_TTF,VN,TTF,10,0.008875044771190483,-0.0033033999400802917,0.15877293666902936,0.04273662932564568,-1.1349929215273369
VN_TTH,VN,TTH,7,0.05305774980732826,0.007663404221259934,0.6997131085175087,1.9634983531301613,2.8755488724178364
VN_TTL,VN,TTL,10,-0.010310752309424766,0.0015885524078469264,0.05247131732555588,-0.7913305615125987,0.6539858052481297
VN_TV2,VN,TV2,11,0.002245794516972473,0.0015872232583367095,0.02390619148734996,-0.24545781543296752,0.6534997375129259
VN_TVC,VN,TVC,9,0.05594554460485802,3.275767151489492e-05,0.3397511955377488,2.0890399130858084,0.08503429293289572
VN_TVD,VN,TVD,11,0.004330887740167598,0.00042134771812995424,0.14432719140515138,-0.15481222797059618,0.22714101789426708
VN_TVT,VN,TVT,11,0.012220337861985685,0.00015124285883596052,0.7224682297179617,0.18816708494061074,0.12836412619368082
VN_TYA,VN,TYA,11,0.004059686365773168,0.00027872799422919397,0.1936503634736947,-0.1666022082118226,0.1749852252923301
VN_UIC,VN,UIC,11,0.004414035985738833,-0.00024573496326350553,0.04379123228265602,-0.15119751114046776,-0.016809994122212023
VN_UNI,VN,UNI,10,-0.008276277688401562,-0.009108619009568128,0.730173256203781,-0.7028855245480928,-3.2579517487909424
VN_V12,VN,V12,11,0.00848859650306559,0.0009970203482798704,0.2910586775393682,0.025936502646264684,0.4376635282702008
VN_V21,VN,V21,11,-0.0011415046966644575,0.0006091068447054022,0.02387763646618979,-0.39271440986975953,0.29580421395825623
VN_VBC,VN,VBC,11,0.006845159127198937,0.0008056274704745258,0.31114240410217053,-0.04550891031458785,0.3676714755072224
VN_VC1,VN,VC1,11,0.017022214364680276,-0.000980061558102719,0.5330012961355723,0.39691982158876754,-0.2853519919259006
VN_VC2,VN,VC2,11,0.002210944627804437,0.0011643548574098918,0.10312384693819199,-0.24697285017649537,0.498857476166252
VN_VC3,VN,VC3,10,0.010795432448866148,0.0013591712905984899,0.3052265514043113,0.1262219465584472,0.5701015173614508
VN_VC6,VN,VC6,11,0.007253851150793977,0.000749284559237254,0.6349923925296217,-0.027741777335665456,0.3470669678507269
VN_VC7,VN,VC7,10,-0.0016387122164498438,-0.0023871661594409704,0.04502488215162548,-0.414329591013839,-0.7999277725359895
VN_VC9,VN,VC9,11,0.007018986893937273,-0.0032600063297038902,0.36549576819969,-0.03795206831923407,-1.1191239513657085
VN_VCA,VN,VCA,11,0.0057713450826654585,0.004914575828178368,0.5110661972599837,-0.09219099810293481,1.8703069630474476
VN_VCC,VN,VCC,11,0.003063979011293331,-0.002815776012240213,0.11399439213404661,-0.20988875151041073,-0.95666967315346
VN_VCF,VN,VCF,9,0.0005318463418679568,-0.0014523204516349948,0.213719431618424,-0.3199685555208074,-0.4580562731558148
VN_VCG,VN,VCG,11,0.0004497041419468455,0.00022789762168310603,0.0075792866747720344,-0.32353953636927557,0.15639664374215348
VN_VCS,VN,VCS,11,-0.0030393562438330588,0.0009512200134146196,0.18912148459638223,-0.47522001033679884,0.42091442302026033
VN_VDL,VN,VDL,11,0.008274051056553097,-0.0006184869806069341,0.004194715870279975,0.016609534518335647,-0.15312477847872447
VN_VDP,VN,VDP,11,0.001341838292609094,0.0011591133427245979,0.15536175673668806,-0.2847556473409933,0.49694066308199425
VN_VE3,VN,VE3,8,0.10023606717305704,0.0008325400714156779,0.7233879625133796,4.014488805513634,0.3775133683020937
VN_VE4,VN,VE4,7,0.06539327235439589,0.007663404221259934,0.5743228649514416,2.4997624757581374,2.8755488724178364
VN_VE8,VN,VE8,11,0.010849715089398356,-0.0016485411805316503,0.843200948797211,0.12858178437543977,-0.529813862924086
VN_VFG,VN,VFG,8,0.0029414946440275255,-0.0011275378266500226,0.009801797078942132,-0.2152135337802185,-0.33928381471790736
VN_VGC,VN,VGC,11,0.006009779132864592,-0.0005372094942046728,0.435489204537573,-0.08182551692880581,-0.12340173871914116
VN_VGP,VN,VGP,9,0.0037394709150668543,0.0031522181030803806,0.35379363876711023,-0.18052298514443532,1.2258157139647383
VN_VGS,VN,VGS,11,0.011200057750155123,-0.00031418401939486095,0.676345242762154,0.14381228627538073,-0.041841698557914454
VN_VHC,VN,VHC,11,0.006883385893514861,-0.0009564081216009046,0.1560733254419857,-0.043847072056735804,-0.2767019700721902
VN_VHE,VN,VHE,6,0.07161119474822086,0.002220898982133461,0.2241430205727607,2.770075199387835,0.8852338814537943
VN_VHL,VN,VHL,11,0.002710255860493341,0.0008243585447004469,0.04847441319937518,-0.22526621398864613,0.37452139777476523
VN_VHM,VN,VHM,11,-0.0012165092348156478,0.0003151876307126138,0.006160335934440431,-0.3959750940192386,0.18831845289060006
VN_VIC,VN,VIC,11,0.0007667425511320444,-0.00386162187584742,0.4804607041391896,-0.30975687546517905,-1.339133742385895
VN_VID,VN,VID,11,-0.003259744025089568,-0.002256380390324423,0.1164793856182158,-0.48480096320705596,-0.7520996372489382
VN_VIF,VN,VIF,11,0.0007141126302063627,0.0006558520845711326,0.09445165645304832,-0.3120448643413292,0.3128988693739496
VN_VIP,VN,VIP,10,0.003966570341517013,0.00011074585899203382,0.15723942766726928,-0.17065025586118648,0.11355444162066745
VN_VIT,VN,VIT,11,0.005036194225253477,-9.192929682271542e-05,0.19785237806769407,-0.12415032759586798,0.039436478809333084
VN_VJC,VN,VJC,9,0.006133288883904884,0.00021188805102031983,0.22706506320979913,-0.07645615798799898,0.1505419707397338
VN_VMC,VN,VMC,11,0.00936741688889043,0.0007266093101491888,0.5769222507242837,0.06414160027011595,0.33877466748519464
VN_VMD,VN,VMD,10,-0.002565169707939157,-0.0006563119138681747,0.027725194077937387,-0.45460562406634525,-0.1669572928070239
VN_VNC,VN,VNC,10,0.045747375362453484,-0.002518166331969326,0.7530677874127145,1.6456932887071165,-0.8478343147892973
VN_VNE,VN,VNE,11,-0.0014769972280787018,-0.0003090137056489986,0.01145980985342021,-0.40729932974815314,-0.03995092353717623
VN_VNF,VN,VNF,11,-0.006467890148794734,0.0022258171583459823,0.04575073204950286,-0.6242692070310735,0.8870324502036436
VN_VNG,VN,VNG,11,-0.0025263568949199693,0.002448612765060588,0.062172598365232146,-0.4529183085074752,0.9685084279899654
