total_assets,current_assets,cash,current_liabilities,equity,st_debt,lt_debt,total_debt_reported,retained_earnings,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year,total_debt,total_liabilities,total_debt_lag,debt_to_assets,leverage,st_debt_share,implied_rate,icr,roa,current_ratio,altman_z,country,source
30757719910000.0,28843541265000.0,3095618574000.0,4182246202000.0,17394675915000.0,1100000000000.0,5998206256000.0,7098206256000.0,3617810462000.0,3278584206000.0,1267010444000.0,1280562736000.0,215961728000.0,1051048716000.0,810413554000.0,KDH,2024,7098206256000.0,13363043995000.0,6345846013000.0,0.23077803805906366,0.43446146314166106,0.15496872876442377,0.03212747521042831,5.866828607705899,0.04119324994529479,6.8966626716539725,10.536810027015798,VN,yahoo
34074020087000.0,31619143989000.0,2544284739000.0,3515423431000.0,18522858402000.0,1801814754000.0,8347586360000.0,10149401114000.0,3595429609000.0,4651105050000.0,2218839430000.0,2232101852000.0,179874386000.0,2038965044000.0,1045471436000.0,KDH,2025,10149401114000.0,15551161685000.0,7098206256000.0,0.29786333071606724,0.4563935116928899,0.1775291698260493,0.02085789433180957,12.335494115321122,0.06511821688003691,8.994405541640711,10.69281571617631,VN,yahoo
,,,,,,,,,,,,,,,KHG,2021,,,,,,,,,,,,VN,yahoo
7044644778643.0,2179412706458.0,195704895683.0,1903939905609.0,5139846873034.0,1007905006771.0,0.0,1007905006771.0,632440368034.0,1396204291948.0,686564811368.0,686862402522.0,132260197088.0,554304614280.0,442468589784.0,KHG,2022,1007905006771.0,1904797905609.0,,0.14307392898313764,0.270389489528799,1.0,0.13122287933832047,5.191016091645399,0.09745911013844648,1.1446856594777273,7.287403494533171,VN,yahoo
6390734409707.0,1860333161277.0,50142629742.0,984926397420.0,5165208012287.0,765000000000.0,240000000000.0,1005000000000.0,657801507287.0,330530348080.0,216176943238.0,216619728126.0,181968722507.0,34208220731.0,25361139253.0,KHG,2023,1005000000000.0,1225526397420.0,1007905006771.0,0.15725892136488848,0.19176612871887247,0.7611940298507462,0.18080209636807948,1.1879895635893365,0.03382661981847423,1.888804245830059,9.13688069108645,VN,yahoo
6592547442904.0,1665762405239.0,106983017179.0,780692330029.0,5220923112875.0,442557706504.0,590457000000.0,1033014706504.0,713516607875.0,309842135613.0,143240044757.0,143785064582.0,71756335287.0,71483709470.0,55715100588.0,KHG,2024,1033014706504.0,1371624330029.0,1005000000000.0,0.15669431512637846,0.20805680079031832,0.4284137522124293,0.07041787780824256,1.9962006725133106,0.021727571321641204,2.133698950490679,8.626240896066975,VN,yahoo
6994483773731.0,1959232813454.0,94700606775.0,908776058511.0,5289631715220.0,528261424523.0,795600000000.0,1323861424523.0,782225210220.0,601301820586.0,157483863396.0,157750065049.0,70087258627.0,87396604769.0,68708602345.0,KHG,2025,1323861424523.0,1704852058511.0,1033014706504.0,0.1892722132682603,0.24374237094006398,0.39903075558934553,0.059474706968549715,2.246968514407437,0.022515437663528228,2.1559027607572974,8.008916052237833,VN,yahoo
,,,,,,,,,,,,,,,KOS,2021,,,,,,,,,,,,VN,yahoo
4835564262546.0,3340282524366.0,45752508349.0,1291296906829.0,2278107278749.0,728280303672.0,1251882891332.0,1980163195004.0,113293928749.0,1343460401347.0,131051995432.0,182081614904.0,98669246872.0,32382748560.0,21719114209.0,KOS,2022,1980163195004.0,2557456983797.0,,0.4094999233784173,0.5288849128954516,0.3677880214668513,0.049828845986505006,1.3281949501652623,0.027101696579045997,2.586765682393396,7.22349703262546,VN,yahoo
4752984722245.0,3285339437874.0,3595662841.0,1268871793303.0,2289799291358.0,762101457573.0,1168327579129.0,1930429036702.0,124985941358.0,1315815469460.0,154371566575.0,225880239881.0,122845127013.0,31526439562.0,13710744756.0,KOS,2023,1930429036702.0,2463185430887.0,1980163195004.0,0.4061509029614956,0.5182397114299059,0.3947834616469486,0.06282686597544264,1.256635654409505,0.03247886866804085,2.5891815510548417,7.313172534191823,VN,yahoo
4851309115879.0,3325467396381.0,41750550309.0,1352501407554.0,2311234001003.0,901758211288.0,1162007299874.0,2063765511162.0,146420651003.0,1438926718406.0,126136162468.0,199196425515.0,94510171662.0,31625990806.0,21434709645.0,KOS,2024,2063765511162.0,2540075114876.0,1930429036702.0,0.4254038367514064,0.5235855011922422,0.4369479993782174,0.04732376980111887,1.3346305508692242,0.026000438119916754,2.458753371942962,7.146387275303049,VN,yahoo
4866349020903.0,3366126458536.0,1428534566.0,1494630226346.0,2330180387557.0,1042180986855.0,1016575621200.0,2058756608055.0,165367037557.0,1555287684320.0,129500841800.0,198957472534.0,99515378693.0,29985463107.0,18946386554.0,KOS,2025,2058756608055.0,2536168633346.0,2063765511162.0,0.42305979271354793,0.5211645573410574,0.506218648079821,0.0482788816240002,1.3013148671172088,0.02661149893765117,2.2521466508578136,7.027167543182686,VN,yahoo
,,,,,,,,,,,,,,,LGC,2021,,,,,,,,,,,,VN,yahoo
12750083282364.0,1244384275923.0,97843229219.0,2222581550638.0,3509873137507.0,853563479817.0,5518385381420.0,6371948861237.0,1471639564814.0,1340701557272.0,779782056605.0,1198378571245.0,293974293452.0,485807763153.0,291247556840.0,LGC,2022,6371948861237.0,9240210144857.0,,0.49975743060837274,0.7247176304830981,0.13395642344362693,0.046135695664533335,2.652551852233034,0.061158977501237166,0.5598823924214592,3.9328152575603466,VN,yahoo
22913703339215.0,1727961289823.0,705492714069.0,3101256166008.0,3503178754068.0,1017431310220.0,12119698308621.0,13137129618841.0,1464945181375.0,1597024196656.0,1309215769029.0,1714505420548.0,344029156218.0,965186612811.0,691595269613.0,LGC,2023,13137129618841.0,19410524585147.0,6371948861237.0,0.5733307019104955,0.8471142485260083,0.07744700248377097,0.03526862189511521,3.8055372498701616,0.05713680366928642,0.557181089638031,3.6387208722576805,VN,yahoo
23463511747161.0,1942794069640.0,305454143139.0,1761657191893.0,3930519481289.0,601167082745.0,12367349124255.0,12968516207000.0,1892285908596.0,2503558386331.0,1832286240318.0,2529921711604.0,1007557010065.0,824729230253.0,531809949326.0,LGC,2024,12968516207000.0,19532992265872.0,13137129618841.0,0.5527099415785083,0.8324837507853198,0.046355887840160835,0.07719073619451752,1.8185434888689769,0.07809087829914037,1.102821864878466,4.2996119465090015,VN,yahoo
23490436105486.0,1885125115696.0,383278319129.0,2180738025476.0,4391081748757.0,894068578419.0,11765816955667.0,12659885534086.0,2160611664246.0,2598235749147.0,1793511032361.0,2502027918828.0,1024001223755.0,769509808606.0,510380261108.0,LGC,2025,12659885534086.0,19099354356729.0,12968516207000.0,0.5389378671913795,0.8130693815543297,0.0706221692140717,0.07991143841899273,1.7514735244008957,0.07635069116244037,0.8644436395722154,4.221775161070985,VN,yahoo
27899960446330.0,10393757226426.0,5677335607288.0,14600189597321.0,10700203478410.0,9066645462131.0,1764400000000.0,10831045462131.0,923140125757.0,30897225625237.0,9331841399311.0,10011727496721.0,327528532894.0,9004312866417.0,7803275518996.0,MCH,2024,10831045462131.0,17199756967920.0,,0.38821006513490347,0.616479618349512,0.8370979047065272,0.03023978932035237,28.49168992043548,0.33447507630923984,0.711891935179606,5.269716412294508,VN,yahoo
33966203646418.0,17764791621979.0,8275458100956.0,12641720377113.0,18061664984226.0,7169251263510.0,2455412722483.0,9624663985993.0,4961668835373.0,30556536605941.0,8259330529955.0,8935331043303.0,494407157679.0,7764923372276.0,6667152294616.0,MCH,2025,9624663985993.0,15904538662192.0,10831045462131.0,0.2833600153312393,0.4682459902718406,0.7448832784130002,0.04833928238302605,16.705523780700346,0.2431631929176757,1.4052511123518427,7.542112485037855,VN,yahoo
,,,,,,,,,,,,,,,MSH,2021,,,,,,,,,,,,VN,yahoo
3294196006727.0,2341793865862.0,424037510710.0,1269232052172.0,1609304799818.0,376478196291.0,305913036728.0,682391233019.0,673327847678.0,5520957568825.0,472957140692.0,606614203197.0,33904594116.0,439052546576.0,374889816121.0,MSH,2022,682391233019.0,1684891206909.0,,0.20714955382906935,0.5114726638816645,0.5517043274800068,0.04968497904933662,13.949647622202493,0.14357285957671778,1.8450478475189436,8.0199229300103,VN,yahoo
3453089147362.0,2552594388012.0,455323804538.0,1335421447648.0,1646392777321.0,526785657492.0,307913036728.0,834698694220.0,710415825181.0,4541907565790.0,351165594898.0,485899901226.0,44582381746.0,306583213152.0,244549614845.0,MSH,2023,834698694220.0,1806696370041.0,682391233019.0,0.24172520853035928,0.5232116209398279,0.6311087595318031,0.058773551844928384,7.876779596449154,0.10169606978327629,1.9114522928381417,7.8732468244099785,VN,yahoo
4523188931186.0,3249615903700.0,886350410790.0,1860132583008.0,1796053912325.0,812671847439.0,607523265370.0,1420195112809.0,852426960185.0,5280403155194.0,597170958987.0,724130687804.0,53363361515.0,543807597472.0,412522765304.0,MSH,2024,1420195112809.0,2727135018861.0,834698694220.0,0.313980940087908,0.6029230837691171,0.5722254921942511,0.04733115266772623,11.190654824455542,0.13202432356289376,1.7469807977047969,7.458262720350027,VN,yahoo
4677754975723.0,3275000080003.0,739632646576.0,1816616190768.0,1918091658452.0,647806244649.0,647913036728.0,1295719281377.0,599395506312.0,5538068232450.0,887402028051.0,1012139808224.0,64309874651.0,823092153400.0,613919710840.0,MSH,2025,1295719281377.0,2759663317271.0,1420195112809.0,0.2769959709522263,0.58995465380152,0.4999587904260842,0.04735780685036991,13.798845556250841,0.18970682146810008,1.802802428298543,7.717567183680437,VN,yahoo
,,,,,,,,,,,,,,,MSN,2021,,,,,,,,,,,,VN,yahoo
141342815000000.0,47674624000000.0,13853100000000.0,65320877000000.0,26152636000000.0,17983361000000.0,,71929291000000.0,11381940000000.0,76189225000000.0,9994852000000.0,14401375000000.0,4847702000000.0,5147150000000.0,3566996000000.0,MSN,2022,17983361000000.0,115190179000000.0,,0.1272322261304899,0.814970177295535,1.0,0.26956596155746415,2.0617711237200638,0.07071354847432464,0.7298527850445119,3.4071068416359207,VN,yahoo
147383472000000.0,43763477000000.0,10124515000000.0,50422500000000.0,26559580000000.0,19567161000000.0,,70071726000000.0,11798056000000.0,78251619000000.0,9509034000000.0,13632697000000.0,6946060000000.0,2562974000000.0,418695000000.0,MSN,2023,19567161000000.0,120823892000000.0,17983361000000.0,0.13276360459197215,0.8197926834021118,1.0,0.36995810604177487,1.368982415930758,0.06451899843966222,0.8679354851504785,3.8789511147613287,VN,yahoo
147584718000000.0,53569663000000.0,18617866000000.0,58712175000000.0,30242032000000.0,26733158000000.0,38590220000000.0,65570601000000.0,9326870000000.0,83177720000000.0,12429509000000.0,16562464000000.0,6404706000000.0,6024803000000.0,1999059000000.0,MSN,2024,65323378000000.0,117342686000000.0,19567161000000.0,0.4426161386167367,0.7950869682862423,0.40924334929525535,0.15089328152339804,1.940683772213744,0.0842194853805934,0.9124114887585071,4.064006741548542,VN,yahoo
128963171000000.0,36234495000000.0,12101850000000.0,40257475000000.0,35348156000000.0,24317604000000.0,40324610000000.0,64877178000000.0,14355609000000.0,81621329000000.0,13306248000000.0,16734954000000.0,5418158000000.0,7888090000000.0,4108306000000.0,MSN,2025,64642214000000.0,93615015000000.0,65323378000000.0,0.5012455377667474,0.7259050337712307,0.376187672037347,0.08337834524694814,2.4558619368427426,0.1031786664116688,0.9000687449970471,4.498081728768428,VN,yahoo
,,,,,,0.0,,,,,,,,,MWG,2021,0.0,,,,,,,,,,,VN,yahoo
55834095614049.0,44577607228189.0,5061020547422.0,26000264096473.0,23918073420446.0,10688138631456.0,5901250000000.0,16589388631456.0,8723934226370.0,133404777590524.0,7418499282661.0,11053721702117.0,1362143909103.0,6056355373558.0,4099763027305.0,MWG,2022,16589388631456.0,31916022193603.0,0.0,0.2971193219664468,0.5716224440030561,0.6442756191261724,0.16421869899655836,5.446193484465408,0.1328668298657703,1.7145059397391298,7.621777906370675,VN,yahoo
60111237212724.0,51950337976047.0,5365704857172.0,30765260553972.0,23346156936866.0,19128541817781.0,5985250000000.0,25113791817781.0,8160323595574.0,118279788455442.0,2137410722693.0,5574197535673.0,1447718354797.0,689692367896.0,167669392704.0,MWG,2023,25113791817781.0,36765080275858.0,16589388631456.0,0.41778863623963236,0.6116174276325789,0.7616747784075227,0.06942963770157666,1.476399546645735,0.03555758992497605,1.6886038681489361,6.910212443830912,VN,yahoo
70437775721604.0,65836422620040.0,4897331540730.0,42316198897749.0,27757556172457.0,27300246721779.0,0.0,27300246721779.0,12582145266842.0,134341152848802.0,5962999142826.0,8932010750549.0,1137236129748.0,4825763013078.0,3721868441661.0,MWG,2024,27300246721779.0,42680219549147.0,25113791817781.0,0.3875796253090049,0.605927985543367,1.0,0.043394333328833655,5.2434133834169865,0.08465626692123224,1.5558208046787054,7.274577779855769,VN,yahoo
83945619612034.0,77201650782999.0,4999925717187.0,50769502237457.0,32599766386099.0,29930942961668.0,,29930942961668.0,18068194576159.0,155928145619367.0,10103743177030.0,11994625285662.0,1470675593604.0,8633067583426.0,7033730770169.0,MWG,2025,29930942961668.0,51345853225935.0,27300246721779.0,0.35655157588922315,0.6116561348077099,1.0,0.05139419962221628,6.870137249146853,0.12036057656999628,1.5206304450635473,7.492708315034143,VN,yahoo
,,,,,,,,,,,,,,,NBB,2021,,,,,,,,,,,,VN,yahoo
6387256322627.0,2806084422141.0,12148248353.0,1884476593967.0,1813274628261.0,971948604185.0,2158200685697.0,3130149289882.0,608545980580.0,466361957012.0,205130690930.0,215240710028.0,181480483484.0,23650207446.0,6003517612.0,NBB,2022,3130149289882.0,4573981694366.0,,0.49006163707465056,0.71611055879542,0.31051190028755477,0.057978219783517554,1.1303181862422418,0.03211561906531289,1.4890524144075088,5.139200328368465,VN,yahoo
6910132131013.0,2680822497187.0,15804716334.0,2244732416752.0,1814942231280.0,1101012692962.0,2539396000000.0,3640408692962.0,610213583599.0,293035706646.0,319816282257.0,329968408080.0,283846376951.0,35969905306.0,1907743723.0,NBB,2023,3640408692962.0,5095189899733.0,3130149289882.0,0.5268218644653224,0.7373505749427781,0.3024420568741601,0.08384726271312994,1.1267231440202932,0.046282223869736065,1.194272634537883,4.636908620980963,VN,yahoo
7753558810731.0,3389657485670.0,33130364876.0,2572141469918.0,1812542079667.0,1717574769845.0,2713930000000.0,4431504769845.0,607813431986.0,64726492360.0,281669595065.0,293951076206.0,266765116562.0,14904478503.0,764962577.0,NBB,2024,4431504769845.0,5941016731064.0,3640408692962.0,0.5715446129990985,0.7662309496952,0.3875827419915144,0.06609712004252154,1.0558711674715386,0.036327782111508146,1.3178347790403855,4.761693277471285,VN,yahoo
7783257323233.0,5265538926797.0,4104148855.0,2020221614596.0,1815997891912.0,1285649571493.0,3176140322910.0,4461789894403.0,611269244231.0,35744469159.0,268020465719.0,277592652249.0,243314033789.0,24706431930.0,9330345971.0,NBB,2025,4461789894403.0,5967259431321.0,4431504769845.0,0.5732548352326179,0.7666789344749978,0.28814659630337064,0.05471853637485972,1.1015413354719408,0.03443551389711345,2.6064164885444967,6.7922450317911665,VN,yahoo
,,,,,,46499351598.0,,,,,,,,,NKG,2021,46499351598.0,,,,,,,,,,,VN,yahoo
13460759829882.0,10414909064976.0,1005403528970.0,8108870806964.0,5319650135071.0,5077501273272.0,0.0,5114372665531.0,1628041945897.0,23071247285247.0,155553729466.0,533333180867.0,262466234780.0,-106912505314.0,-124684837727.0,NKG,2022,5077501273272.0,8141109694811.0,46499351598.0,0.3772076270167366,0.6048031313015684,1.0,0.10244582465743121,0.592661869807313,0.011556088321305679,1.2843846341751488,5.531877476256959,VN,yahoo
12235401246591.0,9322639041423.0,785479050340.0,6784014554254.0,5423073956647.0,4764582394622.0,,4767655010639.0,1731465767473.0,18595974253087.0,469990748643.0,845818239901.0,292679834464.0,177310914179.0,117408565158.0,NKG,2023,4764582394622.0,6812327289944.0,5077501273272.0,0.3894095746103543,0.5567718747141239,1.0,0.059475177074292715,1.6058186909382357,0.03841236908956686,1.3742068161656764,6.166415303118052,VN,yahoo
13519085552805.0,10202370500547.0,391783760846.0,7620886731385.0,5871406574473.0,6311656122900.0,0.0,6311656122900.0,2171579785738.0,20609022190077.0,766011245058.0,1136181638782.0,207841259563.0,558169985495.0,453008144440.0,NKG,2024,6311656122900.0,7647678978332.0,4764582394622.0,0.46687004814393157,0.5656949908675758,1.0,0.03752921341197313,3.6855590976911388,0.05666146885941295,1.338737978945509,6.213183950808713,VN,yahoo
16493912202087.0,9702800286228.0,838864110479.0,6568226612207.0,7620510404562.0,4600984725577.0,2266130618919.0,6867115344496.0,2318648372605.0,14808145017155.0,460484840677.0,822636126267.0,219641639289.0,240843201388.0,197122282688.0,NKG,2025,6867115344496.0,8873401797525.0,6311656122900.0,0.4163424213951553,0.5379804190058823,0.6700025403337216,0.03333264255054255,2.096527972417395,0.027918472890787797,1.477232875643392,6.044324308395181,VN,yahoo
,,,,,,,,,,,,,,,NLG,2021,,,,,,,,,,,,VN,yahoo
27084709103488.0,23720012081453.0,3773258514376.0,8850913820358.0,8990009612668.0,1804070814139.0,3375233283030.0,5179304097169.0,2493257204347.0,4338841417665.0,1217461136172.0,1253097978243.0,147629336674.0,1069831799498.0,556273710440.0,NLG,2022,5179304097169.0,18094699490820.0,,0.19122612974647024,0.6680780443933121,0.34832301411402017,0.028503701251041423,8.246742575701184,0.04495012782009957,2.679950631413286,7.975175145325132,VN,yahoo
28611223391988.0,25313340937922.0,2540097046548.0,9886451797916.0,9383215667765.0,2402078188940.0,3705383528606.0,6107461717546.0,2879491549444.0,3181421790727.0,1245803326880.0,1294543748880.0,277720648082.0,968082678798.0,483736401573.0,NLG,2023,6107461717546.0,19228007724223.0,5179304097169.0,0.2134638436766836,0.6720442345575275,0.393302209662505,0.04921173215447151,4.485814560364137,0.04354246967394139,2.5604070555684992,7.920182787998284,VN,yahoo
30318114011075.0,27549227406220.0,5443293611458.0,10226506290209.0,9675163218377.0,2958461281843.0,4002718777782.0,6961180059625.0,3171439100056.0,7196050482193.0,2054334139909.0,2104424449771.0,229542438143.0,1824791701766.0,517894708641.0,NLG,2024,6961180059625.0,20642950792698.0,6107461717546.0,0.22960465341221847,0.6808784604859416,0.4249942188684562,0.03512873672059433,8.949692076674703,0.06775929858824879,2.6939041178311323,8.286638583498236,VN,yahoo
26564516185390.0,19246030470379.0,6814304742347.0,6453837316303.0,12662225295291.0,1016903725515.0,4504698075854.0,5521601801369.0,3655935571970.0,5645086579147.0,1452775297948.0,1504425152122.0,264554488969.0,1188220808979.0,701371622402.0,NLG,2025,5521601801369.0,13902290890099.0,6961180059625.0,0.20785629080667317,0.5233406395613185,0.18416824720371427,0.04238710439948898,5.491402937858422,0.05468856604838149,2.9821065402069737,8.18148579014783,VN,yahoo
,,,,,,,,,,,,,,,NT2,2021,,,,,,,,,,,,VN,yahoo
7444781926018.0,4556819822223.0,384299106224.0,2830940225213.0,4613841700805.0,630506983034.0,,630506983034.0,1553643997451.0,8787691488678.0,958402832138.0,1647240923745.0,15366963526.0,943035868612.0,852038416165.0,NT2,2022,630506983034.0,2830940225213.0,,0.08469112853803094,0.3802583142589361,1.0,0.024372392280342655,62.36774301679305,0.1287348429627706,1.6096489009689863,8.027470944359987,VN,yahoo
8451154114321.0,4770230874635.0,1152868962.0,4115304743990.0,4335849370331.0,1200000000000.0,,1200000000000.0,1231480796169.0,6385884555364.0,547445113071.0,1234658516920.0,33843493151.0,513601619920.0,444926742026.0,NT2,2023,1200000000000.0,4115304743990.0,630506983034.0,0.14199244076812256,0.48695180425314494,1.0,0.03697718005413519,16.175786306350123,0.06477755649294345,1.1591440176092562,5.774985281457027,VN,yahoo
8697847050278.0,5773811804064.0,56958238240.0,4508766939857.0,4189080110421.0,996392854961.0,,996392854961.0,1084711536259.0,5943678536835.0,138886470134.0,825956527889.0,34929818001.0,103956652133.0,54743960390.0,NT2,2024,996392854961.0,4508766939857.0,1200000000000.0,0.11455626308457026,0.5183773540502636,1.0,0.031806530350072755,3.976157852583825,0.01596791359185385,1.2805744632804468,5.69352058117769,VN,yahoo
9273311226003.0,8033411736979.0,22303884186.0,4413910356228.0,4859400869775.0,1762306137095.0,,1762306137095.0,1755032295613.0,7958219701044.0,1332655052766.0,1889006047722.0,64690698207.0,1267964354559.0,1102134802854.0,NT2,2025,1762306137095.0,4413910356228.0,996392854961.0,0.1900406547505246,0.47597996537106324,1.0,0.04689942497770472,20.60041226486248,0.1437086516657765,1.8200214976373288,8.54913133626879,VN,yahoo
,,,,,,,,,,,,,,,NVL,2021,,,,,,,,,,,,VN,yahoo
257734876168021.0,198114675000040.0,8600170523502.0,78174120549026.0,37441423016022.0,29202383656301.0,35666512929989.0,65722500327227.0,12888775711396.0,11134230477725.0,7294304977075.0,8150451822152.0,3312238629043.0,3982066348032.0,2162071222708.0,NVL,2022,64868896586290.0,220293453151999.0,,0.2516884697591375,0.8547289230984269,0.450175433729713,0.051060505162701345,2.202228098276401,0.028301582950379364,2.534274432621147,6.8344603838193345,VN,yahoo
241486379543125.0,191154819021853.0,3412524436724.0,87282658320119.0,38046854874897.0,30937469509389.0,26774936365837.0,58060157552634.0,13494207570271.0,4756902213820.0,4577358708940.0,5683818094456.0,2578477017390.0,1998881691550.0,605578220113.0,NVL,2023,57712405875226.0,203439524668228.0,64868896586290.0,0.2389882443242296,0.8424472015900899,0.5360627241268661,0.04206966259311047,1.7752179593104611,0.018954935336725973,2.1900664198467825,6.577611105641246,VN,yahoo
237777980657656.0,207831078798684.0,4607601921683.0,107222351548398.0,37833766046705.0,36978198251788.0,24587656403178.0,61908039355622.0,13281118742079.0,9073375473961.0,382661093868.0,1935693233913.0,2938325368217.0,-2555664274349.0,-6454779904770.0,NVL,2024,61565854654966.0,199944214610951.0,57712405875226.0,0.25892159772189444,0.8408861664058933,0.6006283589990784,0.04926841412938352,0.13023101457964198,0.0016093209842628002,1.9383186042592366,6.417255214623308,VN,yahoo
249907848818804.0,206852318779699.0,4395471320099.0,95996837653507.0,45339161212971.0,31718046299679.0,35672724217510.0,67894600292971.0,16975588189332.0,6965748286065.0,5966246225285.0,7009935765007.0,2939080647623.0,3027165577662.0,1743741158759.0,NVL,2025,67390770517189.0,204568687605833.0,61565854654966.0,0.269662480933325,0.8185764815820402,0.47065860883114324,0.0455824684260987,2.0299702323957116,0.023873784891049316,2.1547826348854957,6.77451015961409,VN,yahoo
,,,,,,151231166911.0,,,,,,,,,OGC,2021,151231166911.0,,,,,,,,,,,VN,yahoo
2986913515902.0,1309105460491.0,734575768905.0,782045882742.0,474708339615.0,,132331166911.0,151231166911.0,-2656756452297.0,1011062240758.0,128463423825.0,200546601032.0,14530485336.0,113932938489.0,40438624275.0,OGC,2022,132331166911.0,2512205176287.0,151231166911.0,0.04430364863478081,0.8410706111550587,,0.10248529937069281,8.840958911862735,0.043008752393088996,1.673949686815088,1.995323263992372,VN,yahoo
4767834482257.0,614489696098.0,197951313504.0,712586425247.0,549273163971.0,,,1672619195690.0,-2576832511589.0,984684855485.0,183259321224.0,237249115590.0,20207091779.0,163052229445.0,94080442324.0,OGC,2023,1672619195690.0,4218561318286.0,132331166911.0,0.3508131840386822,0.8847960922269716,,0.02239074513925229,9.069059676091056,0.038436594622984606,0.8623370784603464,1.7481324940053242,VN,yahoo
4508611101180.0,676236857416.0,190735461868.0,723732909020.0,677483224356.0,155296663881.0,1270000000000.0,1425296663881.0,-2448628588999.0,1006899164283.0,355100817356.0,401367658486.0,107769515970.0,247331301386.0,119297830833.0,OGC,2024,1425296663881.0,3831127876824.0,1672619195690.0,0.316127657031224,0.8497357148016851,0.10895743168172176,0.06957549582055075,3.2950024332933823,0.07876057823285369,0.934373508497335,2.125335583367152,VN,yahoo
4449008767415.0,579013136676.0,102712794410.0,687748652015.0,747222928956.0,160000000000.0,1110000000000.0,1270000000000.0,-2379145836314.0,1141407619111.0,265668500235.0,312572164698.0,107808012234.0,157860488001.0,67112139369.0,OGC,2025,1270000000000.0,3701785838459.0,1425296663881.0,0.28545684362359797,0.8320473237929451,0.12598425196850394,0.07999713996511652,2.4642741734107836,0.059714087816770234,0.8418964326277902,1.9595840187172433,VN,yahoo
,,,,,,,,,,,,,,,PAN,2021,,,,,,,,,,,,VN,yahoo
16081598046958.0,10114920098521.0,1837986935653.0,7812635745585.0,4492125162176.0,5120934554467.0,4215000000.0,5125149554467.0,1186121761820.0,13655102989686.0,1174765244329.0,1604091737621.0,242407268237.0,932357976092.0,373968532915.0,PAN,2022,5125149554467.0,11589472884782.0,,0.31869653373387696,0.7206667428784709,0.9991775849747982,0.04729759895996042,4.846245959838298,0.07305028025813759,1.294687276856219,5.327475115863069,VN,yahoo
20188140662749.0,14280778689366.0,1402442740869.0,10865676770435.0,4787365822105.0,8379312142168.0,602732920657.0,8982045062825.0,1452297491029.0,13204596686662.0,1465208150815.0,1965198947205.0,509196696928.0,956011453887.0,405921470417.0,PAN,2023,8982045062825.0,15400774840644.0,5125149554467.0,0.44491690507182763,0.7628624695022752,0.932895803078121,0.07218964659406461,2.8774895038688344,0.0725776670220349,1.3143018139673852,5.408349485192052,VN,yahoo
23840652907125.0,18283085243253.0,2958874263351.0,14391914757278.0,5069986968265.0,11493025595010.0,205686925496.0,11699678520506.0,1695341626460.0,16181632412859.0,1707171242129.0,2229178536218.0,353993461589.0,1353177780540.0,608889078461.0,PAN,2024,11698712520506.0,18770665938860.0,8982045062825.0,0.49070436812616536,0.7873385855657591,0.9824179861557019,0.034234090328907875,4.8226067071009675,0.07160757084881665,1.2703719797956163,5.317328086031172,VN,yahoo
15594873545966.0,10261026515094.0,2626720406458.0,5695059089044.0,5342197437103.0,3233744417045.0,454034175540.0,3696627944332.0,1919508096322.0,17586220703076.0,1767528723301.0,2271609718330.0,403543891745.0,1363984831556.0,672664976444.0,PAN,2025,3687778592585.0,10252676108863.0,11698712520506.0,0.23647377336630826,0.6574388742969389,0.876881389665604,0.052454310573989194,4.380016051433394,0.11334036907007912,1.8017418879522926,6.880692780571439,VN,yahoo
,,,,,,,,,,,,,,,PC1,2021,,,,,,,,,,,,VN,yahoo
21754413518378.0,7913404977944.0,2581357801353.0,5950347915950.0,5116107872172.0,3677264468074.0,8284189794923.0,11961454262997.0,1344532665968.0,8357602470324.0,1210475477499.0,1836989016869.0,605030533904.0,605444943595.0,459825388155.0,PC1,2022,11961454262997.0,16638305646206.0,,0.5498403463229213,0.7648243714844373,0.3074262031373302,0.0505816868585682,2.0006849401274445,0.05564275389342937,1.3299062659398444,4.740223919277516,VN,yahoo
20175144882940.0,6683571516940.0,2082217682721.0,4777754337912.0,5078491909885.0,2837121881541.0,7901191026326.0,10740714645325.0,852993584938.0,7693781062664.0,1099621246594.0,1871136353574.0,843641541921.0,255979704673.0,36167086850.0,PC1,2023,10738312907867.0,15096652973055.0,11961454262997.0,0.5322545622434297,0.7482797799296427,0.26420555127076756,0.07433041366202606,1.3034223564787073,0.05450375959995381,1.3988939246844765,4.726995993101501,VN,yahoo
20987644741128.0,8085980091224.0,2277327707879.0,5078147101360.0,5526261494253.0,2956530546998.0,7830630395563.0,10787160942561.0,826354445227.0,10088901620619.0,1535444034076.0,2413057116277.0,696433403263.0,839010630813.0,467582890486.0,PC1,2024,10787160942561.0,15461383246875.0,10738312907867.0,0.5139767265748579,0.7366897733206063,0.2740786535716676,0.06470783482883956,2.2047248550715444,0.07315942560563259,1.5923091493467094,5.185426071508266,VN,yahoo
24562870833213.0,11299127185804.0,3811436397959.0,7787578744336.0,6510023652348.0,4274994204928.0,7442927598263.0,11717921803191.0,1777265588035.0,13084794921097.0,2236322575201.0,3118089805300.0,677367658282.0,1558954916919.0,1041376121606.0,PC1,2025,11717921803191.0,18052847180865.0,10787160942561.0,0.477058316300164,0.7349648704928502,0.3648252887097986,0.06019686005463438,3.301490036995507,0.09104483716036676,1.4509165886793751,5.414169244184214,VN,yahoo
,,,,,,,,,,,,,,,PDR,2021,,,,,,,,,,,,VN,yahoo
