total_assets,current_assets,cash,current_liabilities,equity,st_debt,lt_debt,total_debt_reported,retained_earnings,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year
17257356000000.0,11461292000000.0,1671312000000.0,8504994000000.0,4319819000000.0,4860040000000.0,2267398000000.0,7220396000000.0,3937430000000.0,17491338000000.0,1184898000000.0,1524777000000.0,185284000000.0,999614000000.0,793254000000.0,006260,2022
,,,,,,,,,,,,,,,006260,2021
143305317620.0,100289159750.0,10110272540.0,7922767870.0,133830651190.0,0.0,,149538810.0,-4789812940.0,34123110050.0,735438610.0,1800215610.0,13852000.0,721586610.0,1421503230.0,277810,2025
139881005670.0,113965181690.0,68487444150.0,5788485090.0,132751303410.0,0.0,,352998870.0,-5908002180.0,19346780080.0,1371413040.0,2281811040.0,11899000.0,1359514040.0,2135370750.0,277810,2024
132611487310.0,121223137820.0,90252787870.0,1035402950.0,130656200150.0,0.0,,54747340.0,-7837731630.0,15258134870.0,-779456850.0,24238150.0,306700000.0,-1086156850.0,-894565680.0,277810,2023
76159467440.0,62092470130.0,47653381720.0,3185025700.0,61486299110.0,0.0,7020150000.0,7206025180.0,-6531881980.0,13615411930.0,4383531830.0,5131867830.0,1315032000.0,3068499830.0,5775789190.0,277810,2022
,,,,,,13606062000.0,,,,,,,,,277810,2021
26647188444910.0,11552541599020.0,2603079747970.0,6775034754810.0,12105483748910.0,2246709879000.0,3008321596000.0,6412522524000.0,8138566857140.0,21202299462810.0,1760825688150.0,3143582801150.0,321545374000.0,1439280314150.0,1089466342310.0,161390,2025
15849744509880.0,7274793716700.0,1882309979170.0,3687123538870.0,11100370242880.0,1127392845000.0,147000000000.0,1829486788000.0,7354415571770.0,9411947926990.0,1618188870700.0,2133224384700.0,44366961000.0,1573821909700.0,1114628550190.0,161390,2024
12763305688360.0,6768077726450.0,2243874564540.0,2284371173260.0,9552508438540.0,478713579000.0,278842019000.0,1166783737000.0,6437264358700.0,8939621475500.0,1241589446700.0,1748961274700.0,70370514000.0,1171218932700.0,720217649290.0,161390,2023
12581364159000.0,6436304422670.0,1139442351240.0,2887075507090.0,8807110452160.0,1284730207000.0,292242265000.0,1936516183000.0,5844798195470.0,8394203036510.0,920011853330.0,1455884542330.0,61658027000.0,858353826330.0,690248871520.0,161390,2022
,,,,,,,,,,,,,,,161390,2021
18753010588000.0,7555975291000.0,1171465925000.0,6612175529000.0,6708434041000.0,2922563712000.0,3152207468000.0,6950045180000.0,3835664558000.0,32373603908000.0,1102151476000.0,1657681476000.0,267007000000.0,835144476000.0,614085020000.0,047050,2025
17336325971000.0,8268175054000.0,1057204161000.0,6659697291000.0,6544550750000.0,3185989056000.0,2707743597000.0,6307532653000.0,3635149108000.0,32260990294000.0,1053769616000.0,1565080616000.0,292053000000.0,761716616000.0,514555065000.0,047050,2024
16617748008000.0,8077259886000.0,1136862750000.0,6275479255000.0,6103258315000.0,2707211251000.0,3079029522000.0,6208067773000.0,3336680288000.0,33132821374000.0,1196693211000.0,1734733211000.0,282071000000.0,914622211000.0,673885685000.0,047050,2023
12516336931000.0,7319472229000.0,1297706346000.0,5487439570000.0,3982863469000.0,2398211006000.0,2156149817000.0,4862071270000.0,2808104678000.0,37989588330000.0,887853584000.0,1288412584000.0,145707000000.0,742146584000.0,589749886000.0,047050,2022
,,,,,,,,,,,,,,,047050,2021
50406072098940.0,9709042248020.0,1869988073400.0,15081470974290.0,10954036206270.0,3464535319310.0,5985961230430.0,22488055607640.0,3949392383230.0,25225542379500.0,1630357942890.0,4485521807320.0,806880670000.0,823477272890.0,779673735520.0,003490,2025
47012065940080.0,11616873056350.0,2215624563050.0,16973485891740.0,10472882288640.0,5058440296340.0,3440847735390.0,19425932224270.0,3485552013160.0,17870718495800.0,2350334479960.0,4146364405390.0,514158897000.0,1836175582960.0,1317261688930.0,003490,2024
30391776029650.0,8595169639220.0,622787378170.0,9409864309280.0,9525999087610.0,2560572942010.0,3951815246890.0,10946867193720.0,2591941106950.0,16111796106140.0,2107105070020.0,3830001442210.0,531414706000.0,1575690364020.0,1061165289460.0,003490,2023
28997701022480.0,8090936743190.0,1056900546940.0,8475183412850.0,8994190665100.0,2323125665730.0,3964663449300.0,11137310009190.0,2053683705130.0,14096094819140.0,2963084991030.0,4612821074790.0,400949993000.0,2562134998030.0,1728363138480.0,003490,2022
,,,,,,,,,,,,,,,003490,2021
6961213309490.0,2003730249560.0,524558265440.0,1120868276360.0,5449271639490.0,256253631830.0,,350080384170.0,4775003299020.0,4252820221490.0,366286804830.0,634360804830.0,22452753000.0,343834051830.0,235682371200.0,090430,2025
6783507800760.0,1734808826750.0,451543362840.0,1095705144330.0,5252371283400.0,306194906060.0,,440218153080.0,4600956024200.0,3885110699180.0,649007845580.0,906421845580.0,28202624000.0,620805221580.0,593187213070.0,090430,2024
5886510888700.0,1952196456820.0,506379386490.0,813257101660.0,4897988125580.0,244108853360.0,,350403333250.0,4101401371530.0,3673963593150.0,296933956260.0,548766956260.0,16300375000.0,280633581260.0,180101845360.0,090430,2023
5801783178150.0,1735019347860.0,449597948390.0,831116935940.0,4798613296090.0,223413563550.0,,357204927970.0,4010086561520.0,4134932512110.0,236757769160.0,525375769160.0,12264000000.0,224493769160.0,134474812450.0,090430,2022
,,,,,,,,,,,,,,,090430,2021
887892914250.0,246007880650.0,164383610030.0,68048964880.0,590456566390.0,,45000000000.0,49849529030.0,444596307780.0,310692584810.0,45115592380.0,64266868930.0,3889397000.0,41226195380.0,35693416700.0,036930,2025
986824795270.0,398129947450.0,250695295990.0,191704927850.0,566590299600.0,,45000000000.0,50345984610.0,421753870300.0,409393371580.0,131105705400.0,149619636290.0,3644087000.0,127461618400.0,106814110960.0,036930,2024
805261391380.0,239031396470.0,110639608010.0,61548330780.0,514747817840.0,,45000000000.0,50929460600.0,335192985690.0,284745246660.0,48398247430.0,67926107290.0,3687498000.0,44710749430.0,34000802280.0,036930,2023
833063199030.0,290340647010.0,120982181380.0,127276917370.0,484608319070.0,,45000000000.0,51471192410.0,311292465050.0,437938720310.0,138590009060.0,155878924350.0,3521179000.0,135068830060.0,106171290850.0,036930,2022
,,,,,40000000000.0,,,,,,,,,,036930,2021
4140658602870.0,375830136730.0,110930322100.0,264302484430.0,3342274996730.0,113953859210.0,349127400000.0,476152870550.0,833328980130.0,298362106050.0,229335705650.0,250408653230.0,71409261000.0,157926444650.0,155013035000.0,180640,2025
4207157982920.0,539972243360.0,416871045320.0,672904947580.0,3191221630060.0,513227167750.0,113799618000.0,647284962420.0,717622953790.0,292157341540.0,663743736210.0,687251600970.0,70751327000.0,592992409210.0,496999177900.0,180640,2024
3784921894230.0,357038127190.0,43967634210.0,591306739260.0,2743664386250.0,351280395640.0,244946080000.0,616316551030.0,264514760370.0,275726817720.0,521373375140.0,549817797600.0,73052970000.0,448320405140.0,385139191390.0,180640,2023
3915077621170.0,537969466850.0,151540682150.0,978767254440.0,2465956160110.0,763558464860.0,250871898000.0,1035827167460.0,-50696289890.0,200336082220.0,513620748550.0,586843583240.0,75317056000.0,438303692550.0,683804487520.0,180640,2022
,,,,,,,,,,,,,,,180640,2021
1289510030680.0,862769924030.0,162780032060.0,416473904430.0,755497178240.0,134938947000.0,100062500000.0,240640208000.0,325777749470.0,1088025119170.0,210026234220.0,239676517220.0,8331773000.0,201694461220.0,160481952830.0,007660,2025
790136366420.0,522697354400.0,80356130090.0,377363096550.0,327526708410.0,171685806000.0,72562500000.0,250183581000.0,172267493480.0,836866961280.0,103538299790.0,127871493790.0,11731383000.0,91806916790.0,74034111770.0,007660,2024
626436318500.0,383628200130.0,47962800860.0,290513985550.0,266778163290.0,163530507000.0,60312500000.0,229588967000.0,114366332350.0,675332755700.0,66158918290.0,81492031290.0,11503315000.0,54655603290.0,47723051480.0,007660,2023
546014160730.0,373857465830.0,45645080140.0,286000684040.0,222328078470.0,172268719000.0,30470347000.0,206740344000.0,76504547470.0,642920533260.0,116286872830.0,129313869830.0,8457208000.0,107829664830.0,102473038000.0,007660,2022
,,,,,,,,,,,,,,,007660,2021
5285275191000.0,3964963060000.0,1140987852000.0,1860821470000.0,2932750548000.0,229947713000.0,159828598000.0,771718752000.0,2220617026000.0,6129542718000.0,619133712000.0,753042527000.0,25889559000.0,593244153000.0,437876523000.0,064400,2025
4504507763000.0,3435316290000.0,1076592133000.0,1852324271000.0,2115116477000.0,165830721000.0,389692629000.0,693731590000.0,2003112201000.0,5982627063000.0,512216591000.0,616115929000.0,26731614000.0,485484977000.0,364512422000.0,064400,2024
4040679600000.0,3037231971000.0,504568258000.0,1543112565000.0,1863305555000.0,2564677000.0,548750355000.0,609434669000.0,1772366336000.0,5605300168000.0,479446535000.0,576731705000.0,36784042000.0,442662493000.0,332322251000.0,064400,2023
3865135143000.0,2847939028000.0,728348712000.0,2005334640000.0,1625965843000.0,536455458000.0,149681480000.0,747067161000.0,1553012183000.0,4969651212000.0,378490288000.0,467378505000.0,13626160000.0,364864128000.0,265375671000.0,064400,2022
,,,,,,,,,,,,,,,064400,2021
33144011000000.0,12636722000000.0,2470461000000.0,12735854000000.0,9101238000000.0,7125323000000.0,7852018000000.0,15291710000000.0,3443071000000.0,13333055000000.0,-298523000000.0,485732000000.0,539445000000.0,-837968000000.0,-650442000000.0,009830,2025
30036831000000.0,10882665000000.0,2184381000000.0,11707552000000.0,9449650000000.0,6299067000000.0,6422869000000.0,13002460000000.0,4132436000000.0,12394024000000.0,-875281000000.0,-159827000000.0,548420000000.0,-1423701000000.0,-1404399000000.0,009830,2024
24790423705500.0,9797372063610.0,1958054672540.0,8734110325390.0,8117166582550.0,3788198458000.0,5566088944000.0,9560381143000.0,5609427270230.0,13078536180470.0,543499175040.0,1219130044040.0,411414313000.0,132084862040.0,-141038607730.0,009830,2023
23831884433680.0,8573295434660.0,2548379660490.0,6808491430420.0,8920570992400.0,3002810540000.0,4205362605000.0,7723381129000.0,5561405443540.0,13130752887520.0,750419380430.0,1425905153430.0,200942036000.0,549477344430.0,359146279410.0,009830,2022
,,,,,,,,,,,,,,,009830,2021
13358502674960.0,9922602327670.0,1828879779720.0,5110936916240.0,3347692728720.0,951693715070.0,2778636202000.0,4084172540210.0,1277230844980.0,8054627137850.0,-1025781641330.0,-911209641330.0,183065636000.0,-1208847277330.0,-912263729160.0,047040,2025
12658456266810.0,9588714887380.0,1161789491500.0,4543987487160.0,4291145722590.0,1201424222380.0,2470110416000.0,3991451887470.0,2183032686970.0,10503609086030.0,518658253520.0,641229253520.0,160163191000.0,358495062520.0,234094221820.0,047040,2024
11243136483400.0,8021073414250.0,981645297760.0,5033466227710.0,4045911390380.0,1385699412920.0,954513116000.0,2704824587730.0,1963039776290.0,11647800864690.0,895459335880.0,1022568335880.0,150492711000.0,744966624880.0,511710239660.0,047040,2023
11140353752210.0,8028170447650.0,1423086551760.0,5406234804770.0,3714459578920.0,1082152000000.0,1023487716000.0,2508601960330.0,1493842848460.0,10419213132130.0,793932960640.0,908363960640.0,80435372000.0,713497588640.0,504006912860.0,047040,2022
,,,,,,,,,,,,,,,047040,2021
7000122151650.0,2231876914860.0,182190550990.0,2331217138010.0,3613727511060.0,1155560581690.0,904957690550.0,2173834838470.0,3354598204070.0,4963566073110.0,886686923220.0,1301393182220.0,75015822000.0,811671101220.0,617724967900.0,021240,2025
5761561091070.0,1771007871650.0,128994283720.0,1877989167040.0,3198397576980.0,825472322020.0,541879044190.0,1480874019350.0,2964216507010.0,4310141694590.0,846706634820.0,1270506693820.0,62704350000.0,784002284820.0,565600031100.0,021240,2024
4850965736390.0,1591625489080.0,260275917320.0,1509014925610.0,2639888749610.0,670106464420.0,598887879660.0,1349341222400.0,2503183345180.0,3966519721920.0,714836433410.0,1153072825410.0,54273373000.0,660563060410.0,471301137420.0,021240,2023
4365074875330.0,1374501066420.0,115935470230.0,1130229416370.0,2313812649380.0,306504442500.0,829248534000.0,1191207989560.0,2161480565820.0,3856132895080.0,716362961060.0,1199240503060.0,33054957000.0,683308004060.0,458174984690.0,021240,2022
,,,,,,,,,,,,,,,021240,2021
5485474443000.0,2363993529000.0,534914956000.0,734356143000.0,3257026727000.0,,859455136000.0,1086073941000.0,1154720769000.0,2649870246000.0,-127988518000.0,18556342000.0,49368721000.0,-177357239000.0,-237280415000.0,352820,2025
5479186860000.0,1787698519000.0,412039917000.0,830931772000.0,3214652758000.0,100186359000.0,742060287000.0,1091239940000.0,1400600116000.0,2255648536000.0,68738313000.0,214881550000.0,49313492000.0,19424821000.0,9379803000.0,352820,2024
5345681487000.0,1888752497000.0,357864096000.0,1772168712000.0,2919398369000.0,825277605000.0,100000000000.0,1105792092000.0,1420376781000.0,2178088207000.0,297151121000.0,424503575000.0,47017879000.0,250133242000.0,187253217000.0,352820,2023
4870434315000.0,2115847172000.0,531623878000.0,849484677000.0,2770478714000.0,231682500000.0,710433251000.0,1113821358000.0,233123564000.0,1776153957000.0,131098840000.0,249975667000.0,34614190000.0,96484650000.0,52320842000.0,352820,2022
,,,,,164818750000.0,,,,,,,,,,352820,2021
1198308575530.0,683228666340.0,307770519300.0,295199737070.0,813035724860.0,0.0,,48919894250.0,-354141961320.0,706740960300.0,158574940950.0,175522188950.0,7690683000.0,150884257950.0,266950497800.0,326030,2025
1036810779620.0,651371301560.0,322806911400.0,396276252760.0,546273129340.0,150715000100.0,,184482153450.0,-621531523410.0,547596283210.0,83278277150.0,100705843150.0,10682521000.0,72595756150.0,240738037870.0,326030,2024
723170577180.0,488722241290.0,239700042440.0,241618588520.0,283686371110.0,49999999590.0,94484300000.0,178050050210.0,-861560729000.0,354891555520.0,-35578153620.0,-20260709620.0,8279609000.0,-43857762620.0,-32882849240.0,326030,2023
664241139420.0,487924712740.0,104059702560.0,163072636220.0,316560460440.0,0.0,143721850000.0,155896015810.0,-827555384890.0,246179120020.0,-138752337950.0,-125768599950.0,3716526000.0,-142468863950.0,-139430878000.0,326030,2022
,,,,,,,,,,,,,,,326030,2021
19681792000000.0,5414363000000.0,794318000000.0,4676319000000.0,8866858000000.0,1402176000000.0,4468255000000.0,7036916000000.0,5474436000000.0,15451745000000.0,940963000000.0,3638011000000.0,260506000000.0,680457000000.0,523866000000.0,032640,2025
19707730000000.0,5263896000000.0,896209000000.0,5116288000000.0,8556021000000.0,1805209000000.0,4489429000000.0,7170860000000.0,5203953000000.0,14625198000000.0,726136000000.0,3389901000000.0,275526000000.0,450610000000.0,374464000000.0,032640,2024
20100605000000.0,4964158000000.0,559554000000.0,5606861000000.0,8472202000000.0,2302052000000.0,4045560000000.0,7376116000000.0,5167580000000.0,14372626000000.0,1013539000000.0,3584775000000.0,242592000000.0,770947000000.0,622773000000.0,032640,2023
19774800000000.0,5043422000000.0,834608000000.0,4817824000000.0,8165135000000.0,1427215000000.0,4607965000000.0,7040706000000.0,4866522000000.0,13905990000000.0,1037388000000.0,3488569000000.0,180576000000.0,856812000000.0,663055000000.0,032640,2022
,,,,,,,,,,,,,,,032640,2021
3602695392000.0,2251575825000.0,337873166000.0,1124453995000.0,1805220579000.0,371487431000.0,367956126000.0,771843441000.0,693382354000.0,3776524012000.0,153589458000.0,219985458000.0,35429000000.0,118160458000.0,99380124000.0,267270,2025
3324625332000.0,2112846135000.0,264216974000.0,1063541773000.0,1657828153000.0,337418722000.0,326839322000.0,687362832000.0,655047926000.0,3438062302000.0,164501761000.0,233150109000.0,43020000000.0,121481761000.0,99970496000.0,267270,2024
3296953373000.0,2199162255000.0,427663865000.0,1014150486000.0,1576470532000.0,432066843000.0,357443149000.0,815224264000.0,605333152000.0,3824966876000.0,236010875000.0,303147875000.0,45816000000.0,190194875000.0,139418811000.0,267270,2023
3448586770000.0,2350617095000.0,393053277000.0,1373720575000.0,1463315798000.0,705714717000.0,257488483000.0,993191395000.0,502730471000.0,3515611921000.0,183977356000.0,248521356000.0,31149000000.0,152828356000.0,111519294000.0,267270,2022
,,,,,,,,,,,,,,,267270,2021
12280525645000.0,4483921880000.0,1994143666000.0,2717046286000.0,7191120447000.0,194550917000.0,1289023761000.0,1712511538000.0,5498033150000.0,8791888129000.0,675322678000.0,989367762000.0,99019223000.0,576303455000.0,402344616000.0,241560,2025
12009611880000.0,4486831020000.0,1856790810000.0,2466757020000.0,6894504330000.0,176042790000.0,1624079520000.0,2048935980000.0,5614772310000.0,8551206634000.0,905579058000.0,1199283588000.0,107139265000.0,798439793000.0,563363295000.0,241560,2024
10371754373000.0,3885601742000.0,1400031809000.0,2410827283000.0,5954812811000.0,90836941000.0,1096237565000.0,1419753183000.0,4542690298000.0,9758907059000.0,1369684472000.0,1614920616000.0,112424520000.0,1257259952000.0,921478476000.0,241560,2023
9248386178000.0,3082529616000.0,699004946000.0,2053503109000.0,5024387667000.0,104712804000.0,1182257358000.0,1510755845000.0,2743029381000.0,8621911872000.0,970139253000.0,1192831744000.0,83861766000.0,886277487000.0,644056037000.0,241560,2022
,,,,,,,,,,,,,,,241560,2021
3220925833980.0,1511630227300.0,348564938250.0,733553439310.0,2306842780630.0,266192521000.0,71116500000.0,339674949000.0,2188471830330.0,2186637586350.0,238078367480.0,307233970760.0,15403845000.0,222674522480.0,194079171660.0,000100,2025
2942048836630.0,1360261256860.0,306475668960.0,619136487790.0,2100543104230.0,179238791710.0,121312184000.0,303033008710.0,2010025816390.0,2067791451850.0,76161593910.0,139202824540.0,14729724000.0,61431869910.0,70687449390.0,000100,2024
2812305590750.0,1256459307870.0,299257957180.0,583192369250.0,2051255050440.0,132375464710.0,60233761710.0,196672377420.0,1975550339790.0,1858983759660.0,141112181990.0,185522673850.0,6299658000.0,134812523990.0,136198255220.0,000100,2023
2472728072140.0,1188897717370.0,293036245020.0,434154259030.0,1985830586260.0,90484186140.0,624999990.0,95368387130.0,1902370291500.0,1775846942740.0,98394420480.0,141412933170.0,3468047000.0,94926373480.0,95144301420.0,000100,2022
,,,,,,,,,,,,,,,000100,2021
1178006544300.0,588417854740.0,33867887930.0,248098651060.0,897305160160.0,41020349000.0,,41211519000.0,324983062000.0,1065294559810.0,54658346860.0,155165867110.0,1232164430.0,53426182430.0,47605327690.0,353200,2025
1088723750880.0,465866345840.0,38156613980.0,159688137690.0,875513939240.0,9144173000.0,6581568000.0,15978255510.0,301594718000.0,892135903750.0,30849491900.0,148285848010.0,682684130.0,30166807770.0,23762727120.0,353200,2024
1127535530250.0,433050450640.0,76565618160.0,176728997540.0,868336080490.0,6836173000.0,12917678000.0,20147163780.0,296738065000.0,909651486890.0,29297521540.0,144347064730.0,921368470.0,28376153070.0,25377820740.0,353200,2023
1191756988150.0,498103203990.0,122363723870.0,265030183030.0,854989142330.0,7836886000.0,19019633000.0,27303269100.0,283118615000.0,1316163420250.0,245161060100.0,349966497100.0,640993000.0,244520067100.0,183925142570.0,353200,2022
,,,,,,,,,,,,,,,353200,2021
930177639020.0,124277320590.0,40983350540.0,347662156190.0,418457232960.0,207042575000.0,58223855000.0,284945182690.0,2925070220.0,84172574220.0,-228109214400.0,-222751027400.0,12430752000.0,-240539966400.0,-220500871610.0,028300,2025
887424813420.0,172281679540.0,93047819820.0,160718376710.0,576572200380.0,99363999000.0,44362275000.0,160009939690.0,211934490960.0,68125727340.0,-98530609850.0,-92302670850.0,10718531000.0,-109249140850.0,-91980166740.0,028300,2024
747014426530.0,144406832380.0,108888419170.0,86332423570.0,550030483520.0,28703404000.0,17933221000.0,62662005250.0,-2613033990.0,42900561190.0,-202210260220.0,-192527458220.0,10586054000.0,-212796314220.0,-187546646850.0,028300,2023
967265434790.0,343614513500.0,195695147860.0,200369576030.0,637937266400.0,115187315000.0,320000000.0,129845784250.0,-132598464060.0,179707913110.0,-76718563060.0,-60392913060.0,11692170000.0,-88410733060.0,-78158868860.0,028300,2022
,,,,,,,,,,,,,,,028300,2021
5339580904640.0,4812567162480.0,1631491473250.0,3266223262410.0,1900416647050.0,38914909700.0,,132308343710.0,-138711976240.0,958371073360.0,81639362940.0,131125419940.0,4171045000.0,77468317940.0,45239190490.0,377300,2025
4414712217430.0,3907691508560.0,1564242229550.0,2380941810280.0,1861202678480.0,,,101709951710.0,-183951166730.0,766235159390.0,-129732070.0,52340318930.0,5250978000.0,-5380710070.0,-13717997280.0,377300,2024
3966486618370.0,3430144079730.0,1257257788750.0,1908761807000.0,1877124264510.0,,,109175880860.0,-170233169440.0,615362834400.0,282528940.0,46882955940.0,5928570000.0,-5646041060.0,2516360110.0,377300,2023
3331422320810.0,2259815836780.0,1407843532360.0,873830451550.0,1806592976790.0,,,99646059230.0,-172749529550.0,521364289080.0,-1334151130.0,37849044870.0,6296352000.0,-7630503130.0,53983032820.0,377300,2022
,,,,,,,,,,,,,,,377300,2021
681958856700.0,437411178520.0,108606384500.0,90388860510.0,585470613820.0,520000000.0,,1197928000.0,284087661180.0,501946220880.0,190707415290.0,195132755290.0,9794000.0,190697621290.0,148921775330.0,062040,2025
492674198500.0,305188896640.0,61992693380.0,52564399260.0,434241887230.0,1000000000.0,,1454888000.0,147861382500.0,333996550770.0,107319367490.0,110111513490.0,1988549000.0,105330818490.0,83676177900.0,062040,2024
191302264420.0,103258072580.0,21183848950.0,52921440520.0,125905906000.0,9648400000.0,7745340000.0,18274372000.0,69543656390.0,214537829760.0,49893906890.0,52678661890.0,1779671000.0,48114235890.0,39037682900.0,062040,2023
131978362490.0,73096852400.0,4118813400.0,76963418360.0,43148245000.0,36173900000.0,7206831790.0,44388334790.0,31267872380.0,107674107430.0,5551413430.0,8085917430.0,981098000.0,4570315430.0,4091864500.0,062040,2022
1164636219440.0,699221942000.0,107273747140.0,188109671290.0,970015555950.0,,,6159231970.0,596933071940.0,909795691100.0,106164483120.0,145690931120.0,10943000.0,106153540120.0,84028556160.0,240810,2025
1124147065790.0,645135490540.0,135051183720.0,228970241650.0,887460172580.0,,,8391893080.0,514504153630.0,748176487520.0,17806555110.0,59343322490.0,385434000.0,17421121110.0,20748346840.0,240810,2024
1084862841780.0,587550843980.0,53989123990.0,209555443950.0,866702595500.0,,,9118915650.0,494184153900.0,690337586770.0,-20372969180.0,24741272000.0,483800000.0,-20856769180.0,-13507700940.0,240810,2023
1121670538660.0,596025062090.0,98372651160.0,248902022990.0,869727304160.0,,,2800525130.0,521283769480.0,1011484981700.0,118158199670.0,158841403670.0,819560000.0,117338639670.0,89438212710.0,240810,2022
,,,,,,,,,,,,,,,240810,2021
791928165320.0,532616632480.0,85202812400.0,54792158050.0,731218952360.0,,,113376010.0,720349473270.0,372534084600.0,195863054600.0,209076273030.0,6494320.0,195856560280.0,151960670400.0,058470,2025
657443780750.0,449498090730.0,54759251380.0,30614692640.0,622629112150.0,,,181771260.0,611759633060.0,278186189420.0,146546686280.0,159940239610.0,7604340.0,146539081940.0,113279046420.0,058470,2024
582869465290.0,372372898840.0,34165877170.0,23110842940.0,557074198060.0,,,182201990.0,546204718970.0,255573034650.0,142252581890.0,156123614390.0,9113800.0,142243468090.0,110923015440.0,058470,2023
531488129430.0,377024805590.0,30366977650.0,36383168010.0,493183582820.0,,,242146600.0,482314103730.0,322422803080.0,154082732570.0,168132159570.0,7218000.0,154075514570.0,114363791320.0,058470,2022
,,,,,,,,,,,,,,,058470,2021
2275774798000.0,1098527187000.0,233618232000.0,729971485000.0,1126635714000.0,442730314000.0,305183835000.0,779105405000.0,135690851000.0,2009429144000.0,-29594436000.0,60780833000.0,36660011000.0,-66254447000.0,-62613349000.0,010060,2025
2283045417000.0,1210697237000.0,285778749000.0,612355011000.0,1207710151000.0,280547767000.0,352000672000.0,665233937000.0,118072966000.0,2215285616000.0,149307738000.0,224024988000.0,33846804000.0,115460934000.0,96033037000.0,010060,2024
1990471193000.0,1030706896000.0,280346795000.0,861688555000.0,983528347000.0,547848068000.0,108915090000.0,677295237000.0,46672247000.0,1288825675000.0,82142220000.0,121556087000.0,19233394000.0,62908826000.0,52204137000.0,010060,2023
6745534254000.0,4110803927000.0,1245993946000.0,1577971429000.0,3912391039000.0,850824056000.0,1020204202000.0,1888960127000.0,2935330723000.0,2768929400000.0,769933154000.0,919782783000.0,16070113000.0,753863041000.0,880285947000.0,010060,2022
,,,,,,,,,,,,,,,010060,2021
777751432320.0,546296543980.0,236305275960.0,87824922520.0,687899216490.0,7000000000.0,,7071005700.0,604926512130.0,380890608570.0,84183808640.0,90128097000.0,202018350.0,83981790290.0,57213413720.0,039030,2025
653015311220.0,445645616890.0,222229676130.0,48106248420.0,597264935210.0,9000000000.0,,9054232360.0,523774882420.0,320945496290.0,64659443160.0,70858900360.0,275262740.0,64384180420.0,42843700330.0,039030,2024
611678998440.0,429338086910.0,200056020150.0,47021471570.0,555850376280.0,9000000000.0,,9078645980.0,486374900930.0,316339650430.0,62687727130.0,70546572440.0,347862860.0,62339864270.0,36624924910.0,039030,2023
615867392000.0,423736681530.0,159217919020.0,76183627400.0,532303283230.0,11844984220.0,454004990.0,12395755200.0,461816222720.0,447157589740.0,101099900220.0,110800577220.0,329657000.0,100770243220.0,76523349280.0,039030,2022
,,,,,,492466440.0,,,,,,,,,039030,2021
3493282185400.0,2422681174180.0,438856642620.0,1683734347190.0,1601618322690.0,751071628690.0,154535194000.0,919665175690.0,469671939230.0,3636018215710.0,79140013540.0,117274619540.0,42488675000.0,36651338540.0,84220667290.0,001440,2025
2642726209040.0,1775776358190.0,333476915560.0,920138411130.0,1473203571890.0,231936911320.0,210000000000.0,452216019320.0,385165157530.0,3291299374600.0,106653161220.0,135892788220.0,30747722000.0,75905439220.0,70445443740.0,001440,2024
1878565100000.0,1265741722000.0,289331472000.0,682343719000.0,936501596000.0,185357099000.0,225000000000.0,418895997000.0,316750354000.0,2843980012000.0,92485846000.0,116001846000.0,27001000000.0,65484846000.0,70616029000.0,001440,2023
1620264871000.0,1144663275000.0,217217061000.0,488178116000.0,866423841000.0,102076206000.0,210000000000.0,320832151000.0,248527965000.0,2450545975000.0,52537453000.0,81099453000.0,21159000000.0,31378453000.0,20583178000.0,001440,2022
,,,,,,,,,,,,,,,001440,2021
2137597680850.0,893949426110.0,108273819490.0,605201553850.0,1249756305410.0,333050000000.0,91812500000.0,434211478000.0,836489101620.0,1547531098760.0,230464185470.0,329273170090.0,16986450000.0,213477735470.0,169554330030.0,128940,2025
2020840493650.0,746306484260.0,192277535600.0,682758544350.0,1084893341850.0,401837460000.0,85862440000.0,496687292000.0,680887990610.0,1495501575560.0,195627747790.0,292958848030.0,24373773000.0,171253974790.0,121315102380.0,128940,2024
1898668375960.0,730623667540.0,54980324300.0,704762991480.0,955442389530.0,481450760040.0,82028400000.0,572867266040.0,581978729520.0,1490887463720.0,222475182650.0,320929162310.0,28508409000.0,193966773650.0,146231157740.0,128940,2023
1924585730830.0,694158250900.0,147328655360.0,676748302730.0,871865585830.0,449463670020.0,217329834000.0,678322736020.0,452297474680.0,1331546600120.0,143659648730.0,240501655910.0,22647122000.0,121012526730.0,82791735410.0,128940,2022
,,,,,,,,,,,,,,,128940,2021
4598663246300.0,1867027464490.0,311390944450.0,498190838040.0,3808663397960.0,,,35516034970.0,2317121909000.0,3332442536370.0,561391268990.0,726007163680.0,14838894000.0,546552374990.0,382705010970.0,271560,2025
4308449797000.0,1647381241510.0,451277283640.0,537615043730.0,3471235408180.0,1148616410.0,,39875725190.0,2032666995000.0,3104338576120.0,693230044280.0,853681442490.0,1013762000.0,692216282280.0,524592568050.0,271560,2024
3521385127840.0,1628205234770.0,365849669840.0,398919908910.0,2862399589840.0,3812743550.0,,28608881950.0,1560181224000.0,2912358051470.0,523618015420.0,680809986440.0,3600108000.0,520017907420.0,376646552730.0,271560,2023
3371683914220.0,1470432835840.0,609723063480.0,556179578260.0,2553782840460.0,93881307810.0,,117999588180.0,1218250457000.0,2873246771340.0,491122511440.0,652776345690.0,4394395000.0,486728116440.0,392351423520.0,271560,2022
