total_assets,current_assets,cash,current_liabilities,equity,total_debt_reported,retained_earnings,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year,st_debt,lt_debt
764516000.0,571440000.0,148766000.0,47862000.0,430698000.0,4930000.0,265644000.0,610605000.0,117742000.0,125720000.0,336000.0,117406000.0,55057000.0,WLFD,2025,,
700771000.0,537024000.0,123680000.0,60486000.0,375641000.0,4700000.0,210587000.0,575795000.0,96360000.0,103662000.0,619000.0,95741000.0,44107000.0,WLFD,2024,,
602645000.0,486569000.0,137774000.0,38920000.0,331594000.0,2206000.0,166480000.0,543262000.0,40062000.0,47012000.0,1444000.0,38618000.0,17973000.0,WLFD,2023,0.0,
617340000.0,520929000.0,151023000.0,69716000.0,313597000.0,29908000.0,148507000.0,498325000.0,50823000.0,57331000.0,1050000.0,49773000.0,20524000.0,WLFD,2022,26430000.0,
,,,,,,,,,,,,,WLFD,2021,0.0,
3246458000.0,1735315000.0,242440000.0,1471791000.0,649197000.0,1518789000.0,618980000.0,525114000.0,152534000.0,162244000.0,45441000.0,107093000.0,96790000.0,KRDI,2025,715128000.0,792725000.0
2339588000.0,842420000.0,97989000.0,762933000.0,552794000.0,1061461000.0,522137000.0,572211000.0,103093000.0,111605000.0,40019000.0,63074000.0,28592000.0,KRDI,2024,413327000.0,638927000.0
2197706000.0,804678000.0,155782000.0,615183000.0,527945000.0,1048768000.0,493290000.0,606992000.0,117702000.0,126078000.0,36590000.0,81112000.0,36497000.0,KRDI,2023,367482000.0,670208000.0
2065880000.0,626161000.0,127342000.0,473971000.0,496614000.0,889090000.0,461348000.0,620550000.0,207330000.0,214475000.0,20449000.0,186881000.0,102771000.0,KRDI,2022,225465000.0,655906000.0
,,,,,,,,,,,,,KRDI,2021,,
2445726000.0,1522437000.0,239827000.0,959861000.0,751370000.0,957692000.0,233768000.0,484753000.0,56178000.0,65650000.0,29351000.0,26827000.0,24267000.0,KARE,2025,236798000.0,709957000.0
1817944000.0,729445000.0,96210000.0,479046000.0,755309000.0,660625000.0,243519000.0,537318000.0,93246000.0,101506000.0,26536000.0,66710000.0,49616000.0,KARE,2024,145918000.0,505500000.0
1732339000.0,784707000.0,155681000.0,410092000.0,732596000.0,695182000.0,223519000.0,604478000.0,112632000.0,120979000.0,23980000.0,88652000.0,70452000.0,KARE,2023,180155000.0,503949000.0
1666197000.0,612389000.0,121376000.0,346406000.0,694759000.0,588186000.0,187871000.0,620173000.0,171194000.0,178219000.0,15621000.0,155573000.0,119971000.0,KARE,2022,111009000.0,469458000.0
,,,,,,,,,,,,,KARE,2021,,
1181700000.0,159579000.0,52860000.0,55146000.0,893851000.0,113576000.0,468975000.0,252329000.0,41510000.0,76977000.0,4971000.0,36539000.0,30833000.0,GOLD,2025,5000000.0,17500000.0
1119970000.0,141566000.0,77524000.0,48000000.0,886460000.0,65575000.0,454211000.0,194125000.0,39457000.0,71673000.0,2579000.0,36878000.0,30851000.0,GOLD,2024,5000000.0,22500000.0
1082962000.0,115382000.0,55087000.0,39749000.0,863150000.0,58448000.0,428554000.0,184716000.0,34204000.0,67071000.0,3147000.0,31057000.0,27907000.0,GOLD,2023,5000000.0,27500000.0
1095134000.0,122504000.0,30541000.0,53508000.0,842380000.0,82492000.0,406930000.0,201558000.0,45424000.0,76090000.0,3722000.0,41702000.0,37843000.0,GOLD,2022,17371000.0,32500000.0
,,,,,,,,,,,,,GOLD,2021,,
2350242000.0,2056879000.0,24495000.0,984659000.0,464274000.0,492689000.0,376227000.0,5222181000.0,331217000.0,383162000.0,28142000.0,303075000.0,86698000.0,NTO,2025,440502000.0,1382000.0
2073051000.0,1726999000.0,38559000.0,785500000.0,354071000.0,449290000.0,288427000.0,4811703000.0,298482000.0,348374000.0,32050000.0,266432000.0,81400000.0,NTO,2024,277380000.0,110873000.0
1925553000.0,1569242000.0,6238000.0,812236000.0,270648000.0,649273000.0,204755000.0,4375583000.0,156913000.0,202125000.0,42169000.0,114744000.0,43033000.0,NTO,2023,492434000.0,87707000.0
1917878000.0,1588789000.0,8440000.0,971489000.0,231941000.0,785803000.0,160123000.0,4197681000.0,191031000.0,229605000.0,20750000.0,170281000.0,61593000.0,NTO,2022,708786000.0,225000.0
,,,,,,,,,,,,,NTO,2021,,
492004000.0,255683000.0,1965000.0,143342000.0,235905000.0,113297000.0,219566000.0,530940000.0,76130000.0,97602000.0,14877000.0,61253000.0,46922000.0,ZNKL,2025,889000.0,0.0
484229000.0,259496000.0,28461000.0,158719000.0,212622000.0,123459000.0,192620000.0,481595000.0,78891000.0,98228000.0,13316000.0,65575000.0,49839000.0,ZNKL,2024,9682000.0,0.0
442465000.0,233122000.0,32269000.0,134479000.0,188399000.0,133698000.0,158747000.0,398568000.0,97622000.0,114305000.0,9544000.0,88078000.0,67648000.0,ZNKL,2023,13953000.0,9686000.0
327008000.0,161538000.0,185000.0,138777000.0,136444000.0,93404000.0,107050000.0,255911000.0,39184000.0,54211000.0,4025000.0,35159000.0,27017000.0,ZNKL,2022,65689000.0,23617000.0
,,,,,,,,,,,,,ZNKL,2021,,
240797000.0,111180000.0,3338000.0,99880000.0,129959000.0,3928000.0,39042000.0,399236000.0,60761000.0,80118000.0,2689000.0,58072000.0,44883000.0,RSTC,2025,0.0,
234333000.0,114412000.0,5093000.0,137348000.0,85108000.0,46901000.0,-5841000.0,364756000.0,43858000.0,59481000.0,1449000.0,42409000.0,33054000.0,RSTC,2024,42006000.0,
,,,,,,,364197000.0,31897000.0,45116000.0,1056000.0,30841000.0,23587000.0,RSTC,2023,,
431741000.0,282490000.0,32723000.0,198045000.0,136632000.0,7000000.0,-460100000.0,62815000.0,-9028000.0,-8446000.0,4946000.0,-13974000.0,301000.0,ILDR,2025,7000000.0,
277672000.0,153910000.0,72960000.0,105413000.0,131022000.0,12971000.0,-460401000.0,38481000.0,-14877000.0,-14351000.0,15958000.0,-30835000.0,-31102000.0,ILDR,2024,12526000.0,
158473000.0,99718000.0,9381000.0,82091000.0,-42842000.0,7862000.0,-429299000.0,55766000.0,-14205000.0,-14068000.0,15044000.0,-29249000.0,-26154000.0,ILDR,2023,7061000.0,
141931000.0,106938000.0,390000.0,111600000.0,-21204000.0,16643000.0,-403145000.0,12246000.0,-24523000.0,-24523000.0,10119000.0,-34642000.0,-36911000.0,ILDR,2022,16643000.0,0.0
,,,,,,,,,,,,,ILDR,2021,,15274000.0
254622000.0,98459000.0,35757000.0,66941000.0,178553000.0,60976000.0,-31213000.0,60834000.0,24545000.0,55576000.0,1644000.0,22901000.0,18767000.0,ISI,2025,54018000.0,0.0
232320000.0,47424000.0,14481000.0,36518000.0,159524000.0,58833000.0,-50005000.0,58003000.0,-7651000.0,15290000.0,1536000.0,-9187000.0,-8309000.0,ISI,2024,21711000.0,30831000.0
269893000.0,65020000.0,37107000.0,72583000.0,167261000.0,48674000.0,-41677000.0,43913000.0,7662000.0,19761000.0,1804000.0,5858000.0,4673000.0,ISI,2023,20977000.0,20642000.0
293633000.0,83775000.0,27173000.0,49272000.0,161795000.0,46448000.0,-46376000.0,33692000.0,5426000.0,9174000.0,1726000.0,3700000.0,2819000.0,ISI,2022,9955000.0,29863000.0
,,,,,,,,,,,,,ISI,2021,,
1150353000.0,502582000.0,34974000.0,427978000.0,531472000.0,442151000.0,413597000.0,1292701000.0,91982000.0,155307000.0,21708000.0,70274000.0,47106000.0,KAFR,2025,276202000.0,95949000.0
1166577000.0,532270000.0,31328000.0,485238000.0,528517000.0,449092000.0,386491000.0,1354047000.0,124819000.0,183319000.0,25460000.0,99359000.0,71464000.0,KAFR,2024,321038000.0,56785000.0
931569000.0,506787000.0,42668000.0,291106000.0,486652000.0,296130000.0,333027000.0,1123038000.0,79749000.0,121447000.0,13164000.0,66585000.0,46883000.0,KAFR,2023,158116000.0,92653000.0
857444000.0,462048000.0,36895000.0,244637000.0,440128000.0,271184000.0,302144000.0,1063195000.0,68747000.0,102510000.0,6520000.0,62227000.0,44393000.0,KAFR,2022,118268000.0,104988000.0
,,,,,,,,,,,,,KAFR,2021,,
1422104000.0,45958000.0,6292000.0,466000.0,870925000.0,516404000.0,726233000.0,0.0,-30005000.0,-30003000.0,51711000.0,-81716000.0,-81716000.0,PTCH,2025,,516404000.0
1598550000.0,6486000.0,6029000.0,303000.0,1089564000.0,462129000.0,808775000.0,0.0,132943000.0,132944000.0,54371000.0,78572000.0,78572000.0,PTCH,2024,,462129000.0
,,,,,,,0.0,354267000.0,354267000.0,73744000.0,280523000.0,280523000.0,PTCH,2023,,
539915000.0,449400000.0,67697000.0,354197000.0,164547000.0,124341000.0,63181000.0,666355000.0,57211000.0,73978000.0,11123000.0,46088000.0,41254000.0,CMER,2025,99842000.0,958000.0
523769000.0,431775000.0,52534000.0,344609000.0,121188000.0,170570000.0,21818000.0,663696000.0,56140000.0,70675000.0,15967000.0,40173000.0,34433000.0,CMER,2024,108766000.0,30507000.0
473885000.0,374075000.0,43280000.0,305670000.0,94396000.0,190605000.0,-13088000.0,646147000.0,36509000.0,58352000.0,16663000.0,19846000.0,16283000.0,CMER,2023,112294000.0,38537000.0
444459000.0,350837000.0,44875000.0,342079000.0,76762000.0,193265000.0,-29792000.0,513264000.0,9478000.0,32609000.0,11714000.0,-2236000.0,-5643000.0,CMER,2022,166598000.0,501000.0
,,,,,,,,,,,,,CMER,2021,,
1497556000.0,594050000.0,10809000.0,626096000.0,474193000.0,702172000.0,222752000.0,1761805000.0,120786000.0,218306000.0,29484000.0,91302000.0,69691000.0,ALBA,2025,306543000.0,142752000.0
1509956000.0,597108000.0,25158000.0,657455000.0,426675000.0,712921000.0,173053000.0,1719768000.0,105512000.0,199737000.0,38805000.0,66707000.0,44885000.0,ALBA,2024,286592000.0,157025000.0
1582603000.0,594242000.0,19133000.0,713183000.0,394079000.0,829030000.0,127911000.0,1710479000.0,89183000.0,183415000.0,34181000.0,55002000.0,30227000.0,ALBA,2023,392243000.0,163422000.0
1596590000.0,712626000.0,27186000.0,910734000.0,346826000.0,836532000.0,97291000.0,1453877000.0,-6117000.0,87017000.0,25549000.0,-31666000.0,-144500000.0,ALBA,2022,538805000.0,73151000.0
,,,,,,,,,,,,,ALBA,2021,,
912179000.0,653078000.0,88973000.0,479677000.0,273572000.0,264403000.0,106906000.0,727400000.0,49980000.0,75486000.0,17855000.0,32125000.0,25918000.0,BRAN,2025,155016000.0,84764000.0
784186000.0,549882000.0,126838000.0,379514000.0,264292000.0,196841000.0,100943000.0,656283000.0,56125000.0,75768000.0,14308000.0,41817000.0,41924000.0,BRAN,2024,106229000.0,65472000.0
729740000.0,530817000.0,68992000.0,395921000.0,208753000.0,178566000.0,78929000.0,660617000.0,54475000.0,69114000.0,10881000.0,43594000.0,42797000.0,BRAN,2023,105460000.0,52447000.0
593270000.0,471295000.0,67655000.0,321613000.0,165442000.0,158695000.0,36132000.0,386905000.0,26720000.0,41321000.0,4615000.0,22105000.0,14166000.0,BRAN,2022,79510000.0,63968000.0
,,,,,,,,,,,,,BRAN,2021,,
129798000.0,64477000.0,22538000.0,15932000.0,104830000.0,4236000.0,-512632000.0,15968000.0,-101042000.0,-98213000.0,586000.0,-101628000.0,-101628000.0,ELWS,2025,,
193053000.0,127642000.0,90391000.0,18102000.0,165294000.0,4596000.0,-407324000.0,31648000.0,-84589000.0,-81907000.0,534000.0,-85123000.0,-85123000.0,ELWS,2024,,
129162000.0,86125000.0,53831000.0,16608000.0,110778000.0,320000.0,-322201000.0,23097000.0,-75373000.0,-73055000.0,460000.0,-75833000.0,-75833000.0,ELWS,2023,,
146476000.0,98926000.0,67600000.0,20535000.0,125634000.0,1321000.0,-246368000.0,8650000.0,-82085000.0,-80316000.0,497000.0,-82582000.0,-82582000.0,ELWS,2022,,
,,,,,,,,,,,,,ELWS,2021,,
961524000.0,716596000.0,16711000.0,321808000.0,474312000.0,186040000.0,259473000.0,1039344000.0,73496000.0,104737000.0,11022000.0,62474000.0,39822000.0,MNIN,2025,48391000.0,32448000.0
984165000.0,738453000.0,19924000.0,346457000.0,458236000.0,232940000.0,243657000.0,1023898000.0,84001000.0,115829000.0,12866000.0,71135000.0,47931000.0,MNIN,2024,75782000.0,49577000.0
979100000.0,722401000.0,12303000.0,352671000.0,422687000.0,308305000.0,208572000.0,1059188000.0,74136000.0,103810000.0,15367000.0,58769000.0,37443000.0,MNIN,2023,126553000.0,71408000.0
1078182000.0,817246000.0,15840000.0,434640000.0,410216000.0,384417000.0,196892000.0,1114888000.0,109175000.0,134111000.0,12996000.0,96179000.0,74993000.0,MNIN,2022,171603000.0,99558000.0
,,,,,,,,,,,,,MNIN,2021,,
992738000.0,723663000.0,175590000.0,255391000.0,684714000.0,46596000.0,610798000.0,930833000.0,76331000.0,125835000.0,2195000.0,74136000.0,55555000.0,ILX,2025,0.0,
994067000.0,718467000.0,177249000.0,267870000.0,646487000.0,51346000.0,568576000.0,920371000.0,64020000.0,113118000.0,2422000.0,61598000.0,38981000.0,ILX,2024,311000.0,0.0
1016111000.0,686006000.0,148383000.0,278539000.0,623506000.0,48265000.0,544924000.0,916247000.0,75887000.0,123611000.0,1849000.0,74038000.0,50885000.0,ILX,2023,414000.0,311000.0
899181000.0,634826000.0,200955000.0,225825000.0,613104000.0,51551000.0,515411000.0,863283000.0,144659000.0,194698000.0,1574000.0,143085000.0,102123000.0,ILX,2022,559000.0,725000.0
,,,,,,,,,,,,,ILX,2021,,1285000.0
2092577000.0,597686000.0,26620000.0,544451000.0,400392000.0,1269008000.0,303793000.0,2519849000.0,79598000.0,243553000.0,48106000.0,31492000.0,23981000.0,VCTR,2025,16598000.0,0.0
2112641000.0,625586000.0,80975000.0,549823000.0,404122000.0,1273310000.0,306812000.0,2582279000.0,102028000.0,252814000.0,45522000.0,56506000.0,43746000.0,VCTR,2024,16666000.0,16438000.0
1920346000.0,603360000.0,104060000.0,528325000.0,398112000.0,1108269000.0,293066000.0,2450735000.0,90559000.0,238029000.0,30395000.0,60164000.0,46461000.0,VCTR,2023,16666000.0,33774000.0
1934013000.0,576270000.0,73441000.0,523944000.0,367798000.0,1167035000.0,261605000.0,2315218000.0,77497000.0,208429000.0,30411000.0,47086000.0,36901000.0,VCTR,2022,31666000.0,49117000.0
,,,,,,,,,,,,,VCTR,2021,,
1377310000.0,749848000.0,8080000.0,611292000.0,449293000.0,624909000.0,267340000.0,2127245000.0,104075000.0,163663000.0,13783000.0,90292000.0,71064000.0,BKRY,2025,287400000.0,
1253639000.0,650528000.0,4720000.0,512903000.0,405596000.0,553709000.0,223643000.0,2210841000.0,88325000.0,147383000.0,14766000.0,73559000.0,58706000.0,BKRY,2024,197565000.0,
1147297000.0,543981000.0,13952000.0,459278000.0,357087000.0,558943000.0,175134000.0,1777272000.0,65560000.0,122318000.0,16220000.0,49340000.0,39816000.0,BKRY,2023,210731000.0,0.0
1095363000.0,520408000.0,8115000.0,456737000.0,317109000.0,542117000.0,135141000.0,1695302000.0,54943000.0,107274000.0,13275000.0,41668000.0,32711000.0,BKRY,2022,205897000.0,4985000.0
,,,,,,,,,,,,,BKRY,2021,,16820000.0
1516196000.0,91825000.0,20825000.0,245410000.0,176322000.0,1181535000.0,-271828000.0,588566000.0,100428000.0,234513000.0,63913000.0,36515000.0,27608000.0,HLMS,2025,12632000.0,71790000.0
1383609000.0,93550000.0,27181000.0,237054000.0,124383000.0,1121161000.0,-251117000.0,552222000.0,95916000.0,213943000.0,52371000.0,43545000.0,46501000.0,HLMS,2024,27939000.0,81823000.0
1266407000.0,67415000.0,16368000.0,212603000.0,121468000.0,1020806000.0,-249642000.0,508515000.0,84876000.0,192807000.0,45070000.0,39806000.0,40063000.0,HLMS,2023,15787000.0,42394000.0
1242171000.0,106138000.0,52765000.0,226711000.0,123491000.0,990894000.0,-245941000.0,461187000.0,66993000.0,165712000.0,37412000.0,29581000.0,31707000.0,HLMS,2022,39109000.0,18644000.0
,,,,,,,,,,,,,HLMS,2021,,
528170000.0,393528000.0,14317000.0,306907000.0,195467000.0,117667000.0,,1507432000.0,51891000.0,74668000.0,0.0,51891000.0,38230000.0,TIGBUR,2025,92105000.0,
476683000.0,340752000.0,12901000.0,262743000.0,176144000.0,102885000.0,,1330722000.0,40086000.0,59255000.0,0.0,40086000.0,27996000.0,TIGBUR,2024,75593000.0,
418653000.0,281759000.0,10218000.0,218088000.0,164737000.0,85518000.0,,1197100000.0,29544000.0,44053000.0,187000.0,29357000.0,18736000.0,TIGBUR,2023,60364000.0,0.0
408898000.0,277552000.0,21208000.0,238850000.0,138375000.0,111396000.0,,1089524000.0,38932000.0,49416000.0,286000.0,38646000.0,29010000.0,TIGBUR,2022,93062000.0,8588000.0
,,,,,,,,,,,,,TIGBUR,2021,,
293709000.0,235103000.0,109877000.0,107714000.0,169547000.0,29012000.0,51945000.0,535123000.0,40127000.0,51392000.0,4310000.0,35817000.0,27864000.0,ELAD,2025,6022000.0,
226540000.0,176864000.0,15330000.0,147911000.0,62450000.0,63554000.0,24961000.0,488084000.0,36806000.0,47474000.0,8193000.0,28613000.0,22593000.0,ELAD,2024,40904000.0,
1062615000.0,539911000.0,17009000.0,506462000.0,364949000.0,339159000.0,164991000.0,926766000.0,54048000.0,99893000.0,21589000.0,32459000.0,19679000.0,SHAN,2025,256280000.0,39389000.0
1073778000.0,546463000.0,10747000.0,496992000.0,343723000.0,354878000.0,153935000.0,864829000.0,45905000.0,90859000.0,19759000.0,26146000.0,12466000.0,SHAN,2024,245922000.0,62689000.0
,,,,,,,808049000.0,41104000.0,85810000.0,15636000.0,25468000.0,15481000.0,SHAN,2023,,
1181566000.0,470539000.0,17786000.0,479711000.0,229203000.0,754446000.0,-43754000.0,751869000.0,50698000.0,118078000.0,47309000.0,3389000.0,2384000.0,BRIH,2025,251255000.0,235766000.0
1118052000.0,449413000.0,12939000.0,437683000.0,198112000.0,706638000.0,-46109000.0,633833000.0,-26187000.0,34630000.0,42597000.0,-68784000.0,-52264000.0,BRIH,2024,201335000.0,254202000.0
1114248000.0,455125000.0,30640000.0,535076000.0,243982000.0,640229000.0,6424000.0,656831000.0,36079000.0,88363000.0,23629000.0,12450000.0,7511000.0,BRIH,2023,289471000.0,108111000.0
909343000.0,454933000.0,30972000.0,466829000.0,233999000.0,463403000.0,-1182000.0,708074000.0,19352000.0,66717000.0,13914000.0,5438000.0,1205000.0,BRIH,2022,253008000.0,88756000.0
,,,,,,,,,,,,,BRIH,2021,,
1174200000.0,14876000.0,4798000.0,120288000.0,701117000.0,364361000.0,51006000.0,26452000.0,34817000.0,35197000.0,9074000.0,25743000.0,20529000.0,SMNR,2025,96076000.0,268057000.0
939944000.0,59216000.0,14543000.0,76087000.0,673012000.0,163771000.0,30477000.0,11432000.0,-10971000.0,-10693000.0,1612000.0,-12583000.0,-9685000.0,SMNR,2024,50391000.0,113113000.0
799263000.0,68748000.0,1771000.0,16237000.0,682697000.0,10933000.0,40162000.0,8558000.0,26609000.0,26980000.0,102000.0,26507000.0,20705000.0,SMNR,2023,0.0,10800000.0
454886000.0,97469000.0,5381000.0,20234000.0,360475000.0,405000.0,20243000.0,5778000.0,99033000.0,99425000.0,81000.0,98952000.0,71701000.0,SMNR,2022,,0.0
,,,,,,,,,,,,,SMNR,2021,0.0,
669258000.0,263412000.0,58362000.0,171003000.0,352944000.0,123603000.0,6528000.0,554008000.0,30416000.0,59913000.0,8659000.0,21757000.0,13541000.0,ABRA,2025,22670000.0,26106000.0
602967000.0,220819000.0,63793000.0,127753000.0,344965000.0,121315000.0,-7013000.0,444683000.0,29685000.0,55951000.0,9555000.0,20130000.0,13638000.0,ABRA,2024,16528000.0,29651000.0
589043000.0,206418000.0,94396000.0,138530000.0,290778000.0,136059000.0,-20651000.0,408001000.0,22153000.0,44333000.0,6797000.0,15356000.0,14464000.0,ABRA,2023,19084000.0,43166000.0
516521000.0,196460000.0,80635000.0,134674000.0,240785000.0,87258000.0,-35115000.0,371834000.0,15614000.0,34881000.0,3561000.0,12053000.0,2835000.0,ABRA,2022,18340000.0,59105000.0
,,,,,,,,,,,,,ABRA,2021,,
119622000.0,97560000.0,30514000.0,8327000.0,80992000.0,,53764000.0,47825000.0,17248000.0,18169000.0,42000.0,17206000.0,10835000.0,PAYT,2025,,
106704000.0,92815000.0,23590000.0,5540000.0,73058000.0,,46311000.0,50826000.0,17282000.0,18050000.0,71000.0,17211000.0,9900000.0,PAYT,2024,,
84915000.0,72776000.0,26958000.0,7731000.0,50051000.0,,42855000.0,54856000.0,18430000.0,19258000.0,62000.0,18368000.0,9970000.0,PAYT,2023,,
75192000.0,62553000.0,19242000.0,5020000.0,45405000.0,,38209000.0,60270000.0,17802000.0,18681000.0,60000.0,17742000.0,9064000.0,PAYT,2022,,
,,,,,,,,,,,,,PAYT,2021,,
1780212000.0,409813000.0,62057000.0,525506000.0,757530000.0,696443000.0,11848000.0,1021935000.0,23884000.0,99502000.0,31375000.0,-7491000.0,5075000.0,SPGS,2025,225125000.0,447462000.0
1853240000.0,358229000.0,24232000.0,441301000.0,804534000.0,745225000.0,6773000.0,856255000.0,35079000.0,106822000.0,31710000.0,3369000.0,7430000.0,SPGS,2024,178950000.0,542399000.0
1846910000.0,349619000.0,38452000.0,358432000.0,800557000.0,740717000.0,9343000.0,707184000.0,-2820000.0,68727000.0,29199000.0,-32019000.0,-71513000.0,SPGS,2023,100586000.0,620432000.0
1716108000.0,307228000.0,29969000.0,284303000.0,802432000.0,627630000.0,80856000.0,773761000.0,36490000.0,101346000.0,14143000.0,22347000.0,14579000.0,SPGS,2022,52292000.0,550014000.0
,,,,,,,,,,,,,SPGS,2021,,
1485816000.0,587453000.0,25621000.0,625431000.0,555298000.0,515106000.0,33818000.0,954151000.0,70645000.0,146355000.0,27483000.0,43162000.0,30493000.0,HAMAT,2025,230976000.0,16655000.0
1554162000.0,598032000.0,12381000.0,651480000.0,541930000.0,571255000.0,18325000.0,887069000.0,39825000.0,119319000.0,27723000.0,12102000.0,10192000.0,HAMAT,2024,240200000.0,34631000.0
1533428000.0,577565000.0,32751000.0,621502000.0,535438000.0,597390000.0,8133000.0,967354000.0,84503000.0,165109000.0,30575000.0,53928000.0,41305000.0,HAMAT,2023,243993000.0,77264000.0
1582649000.0,655941000.0,52253000.0,663971000.0,497465000.0,571125000.0,-23175000.0,1063078000.0,131857000.0,209682000.0,17434000.0,114423000.0,90461000.0,HAMAT,2022,206529000.0,126654000.0
,,,,,,,,,,,,,HAMAT,2021,,
988265000.0,681972000.0,81887000.0,706120000.0,242191000.0,498082000.0,69060000.0,625200000.0,51365000.0,65185000.0,4234000.0,47131000.0,37229000.0,ETGA,2025,472595000.0,
738006000.0,566856000.0,38472000.0,444475000.0,258224000.0,299085000.0,68831000.0,556164000.0,47204000.0,58697000.0,2728000.0,44476000.0,33518000.0,ETGA,2024,278399000.0,
485841000.0,383260000.0,35601000.0,225730000.0,247020000.0,142633000.0,55313000.0,354791000.0,36650000.0,44080000.0,1739000.0,34911000.0,26581000.0,ETGA,2023,129395000.0,
497581000.0,373932000.0,40257000.0,248947000.0,235773000.0,150564000.0,40232000.0,642441000.0,46595000.0,52742000.0,1315000.0,45280000.0,33379000.0,ETGA,2022,137454000.0,
,,,,,,,,,,,,,ETGA,2021,,0.0
988018000.0,736813000.0,22600000.0,520366000.0,425824000.0,144510000.0,327473000.0,1268383000.0,69800000.0,87378000.0,10168000.0,59632000.0,45240000.0,AMRK,2025,113277000.0,
908324000.0,675677000.0,22584000.0,462061000.0,392743000.0,86117000.0,295473000.0,1253631000.0,68063000.0,86723000.0,8982000.0,59081000.0,44694000.0,AMRK,2024,51243000.0,
880360000.0,684636000.0,21057000.0,469397000.0,358047000.0,134336000.0,262289000.0,1248636000.0,43834000.0,64751000.0,10574000.0,33260000.0,20816000.0,AMRK,2023,95286000.0,
908925000.0,715502000.0,14556000.0,516917000.0,346117000.0,131536000.0,253294000.0,1258681000.0,5205000.0,24762000.0,5001000.0,204000.0,-12362000.0,AMRK,2022,100472000.0,
,,,,,,,,,,,,,AMRK,2021,,
1019257000.0,511754000.0,65531000.0,292911000.0,315680000.0,617022000.0,,281338000.0,122953000.0,123762000.0,26078000.0,96875000.0,74675000.0,RTSN,2025,214011000.0,402703000.0
817843000.0,537350000.0,58330000.0,330724000.0,255733000.0,465322000.0,,417901000.0,100110000.0,100923000.0,19658000.0,80452000.0,61970000.0,RTSN,2024,258858000.0,205306000.0
628567000.0,394305000.0,28486000.0,357407000.0,202883000.0,331643000.0,,280838000.0,91262000.0,92098000.0,14582000.0,76680000.0,58690000.0,RTSN,2023,275411000.0,54345000.0
,,,,,,,289862000.0,48203000.0,48698000.0,7640000.0,40563000.0,31188000.0,RTSN,2022,,
1410440000.0,1117200000.0,49679000.0,787969000.0,585424000.0,640805000.0,395175000.0,408789000.0,68669000.0,69235000.0,42264000.0,26405000.0,20987000.0,SRFT,2025,613105000.0,27700000.0
1379921000.0,953223000.0,31348000.0,738276000.0,524642000.0,637811000.0,383916000.0,481461000.0,115150000.0,116103000.0,46054000.0,69096000.0,54356000.0,SRFT,2024,529317000.0,108494000.0
1322056000.0,926584000.0,65393000.0,637906000.0,501419000.0,509066000.0,360764000.0,294741000.0,68400000.0,69577000.0,29036000.0,39364000.0,30619000.0,SRFT,2023,350647000.0,158419000.0
1226325000.0,950990000.0,136651000.0,659757000.0,483517000.0,308544000.0,342528000.0,469510000.0,167905000.0,169064000.0,17262000.0,150643000.0,113533000.0,SRFT,2022,244960000.0,63584000.0
,,,,,,,,,,,,,SRFT,2021,,
735622000.0,593520000.0,9842000.0,386341000.0,262755000.0,193945000.0,170703000.0,1619118000.0,63407000.0,85894000.0,11531000.0,51876000.0,41138000.0,ICON,2025,103775000.0,
843746000.0,691633000.0,10318000.0,491339000.0,260821000.0,290743000.0,168791000.0,1597360000.0,57457000.0,79861000.0,10894000.0,46563000.0,36165000.0,ICON,2024,194538000.0,
568644000.0,433473000.0,11424000.0,261257000.0,240297000.0,127230000.0,148586000.0,1444095000.0,54465000.0,76105000.0,11825000.0,42640000.0,32732000.0,ICON,2023,49410000.0,0.0
619524000.0,475317000.0,7072000.0,317311000.0,217083000.0,202133000.0,124958000.0,1520929000.0,70854000.0,90556000.0,8551000.0,62303000.0,46857000.0,ICON,2022,115611000.0,688000.0
,,,,,,,,,,,,,ICON,2021,,0.0
545471000.0,262935000.0,24013000.0,179964000.0,189058000.0,129206000.0,27829000.0,446647000.0,13770000.0,32034000.0,6369000.0,7401000.0,809000.0,ACCL,2025,52756000.0,41334000.0
,,,,,,,,,,,,,ACCL,2024,,
,,,,,,,,10552000.0,20679000.0,2049000.0,,,ACCL,2023,,
219029000.0,163042000.0,20438000.0,91319000.0,108854000.0,29654000.0,9725000.0,,,,,,,ACCL,2022,21870000.0,4966000.0
,,,,,,,115522000.0,5459000.0,9138000.0,703000.0,4756000.0,4278000.0,ACCL,2021,,
1606176000.0,310738000.0,28898000.0,330048000.0,359340000.0,1046113000.0,152979000.0,1076472000.0,43030000.0,132356000.0,59330000.0,-16300000.0,-12966000.0,ORIN,2025,61044000.0,198856000.0
1680978000.0,340954000.0,58305000.0,344197000.0,346962000.0,1113183000.0,165945000.0,1049012000.0,73505000.0,157723000.0,45205000.0,28300000.0,21481000.0,ORIN,2024,60085000.0,251009000.0
1500385074.9,340877369.6,88043789.6,285599445.3,348500340.0,952039910.3,165735069.1,933377000.0,56666000.0,138882469.1,32809000.0,23857000.0,17899000.0,ORIN,2023,45589766.7,318915774.1
1320404036.0,335872440.0,33181984.0,366080168.0,304776664.0,774779592.0,135385032.0,1274035244.0,97889672.0,168471868.0,31116920.0,66772752.0,40423804.0,ORIN,2022,93590392.0,186736760.0
,,,,,,,,,,,,,ORIN,2021,,
